"","EntrezID","GeneSymbol","GeneMappingID","ConfidenceCategory","Group","Pathway","Allnet.count","Ntwrk.all","NtwrkCount.Proteasome","Ntwrk.Proteasome","NtwrkCount.NF-kappa B signaling pathway","Ntwrk.NF-kappa B signaling pathway","NtwrkCount.Toll-like receptor signaling pathway","Ntwrk.Toll-like receptor signaling pathway","Total_Path_Hits.net.count"
"669",56288,"PARD3",224,"MedConf","Novel","Rap1 signaling pathway, Chemokine signaling pathway, Neuroactive ligand-receptor interaction",10,"CDC42, YAP1, UBC, AMOTL2, PARD6G, JAM3, PVRL4, RPS27A, UBB, CDH5",0,NA,0,NA,0,NA,0
"670",84552,"PARD6G",857,"MedConf","Novel","Rap1 signaling pathway",3,"CDH5, PARD3, CDC42",0,NA,0,NA,0,NA,0
"671",5073,"PARN",964,"MedConf","Novel",NA,6,"EIF4A1, EXOSC5, EXOSC4, EIF4G1, EIF4B, CXCL8",0,NA,0,NA,1,"CXCL8",1
"672",142,"PARP1",507,"MedConf","NF-kappa B signaling pathway","NF-kappa B signaling pathway, Base excision repair",13,"POLD3, POLD4, SUMO3, XPA, PCNA, RPS27A, UBE2I, UBB, POLB, POLE, UBE2V2, SMAD4, UBC",0,NA,1,"UBE2I",0,NA,1
"673",51585,"PCF11",440,"HighConf","Novel",NA,44,"POLDIP3, LUZP4, PRPF8, THOC1, DDX39A, PRPF31, HNRNPA2B1, YBX1, CCAR1, THOC7, PAPOLA, XAB2, HNRNPM, RANGAP1, PTBP1, SNW1, SF3B2, SF3B1, SRSF1, CDC5L, PLRG1, LSM6, EFTUD2, HNRNPH1, BCAS2, SF3B6, SRRM1, SRSF2, PRPF38A, SRSF3, POLR2J, POLR2F, CD2BP2, SNRPD3, PHF5A, SNRPC, TRA2B, PABPC4, THOC2, LSM4, PPIH, FYTTD1, GPKOW, CHTOP",0,NA,0,NA,0,NA,0
"674",5111,"PCNA",51,"MedConf","Novel","Base excision repair",34,"XAB2, CCND2, CCND3, RPS27A, UBE2I, UBB, RAD51, MSH2, USP1, ISG15, POLB, POLE, POLR2J, POLR2F, RAD21, NMI, TOP2A, TRAIP, CCNE1, LIG1, BRCA2, UBC, PARP1, LIN52, POLD3, PALB2, LIN9, POLD4, VCP, HSP90B1, CALR, XPA, CCAR1, P4HB",0,NA,2,"UBE2I, PARP1",0,NA,2
"675",5153,"PDE1B",716,"MedConf","Novel","Renin secretion",10,"DCK, GUCY1B3, AMPD1, ENTPD4, ITPA, NT5C, HPRT1, GUCY2D, AK7, AK4",0,NA,0,NA,0,NA,0
"676",5140,"PDE3B",717,"MedConf","Novel","cAMP signaling pathway, Renin secretion",10,"DCK, GUCY1B3, AMPD1, ENTPD4, ITPA, NT5C, HPRT1, GUCY2D, AK7, AK4",0,NA,0,NA,0,NA,0
"677",8654,"PDE5A",729,"MedConf","Novel",NA,6,"ENTPD4, ITPA, NT5C, HPRT1, GUCY2D, GUCY1B3",0,NA,0,NA,0,NA,0
"678",5145,"PDE6A",616,"MedConf","Novel",NA,14,"GUCY1B3, GNAT2, CNGA1, ENTPD4, RGS9, GNG3, GNG10, ITPA, NT5C, PDE6H, WNT5A, HPRT1, GUCY2D, GNAO1",0,NA,0,NA,0,NA,0
"679",5149,"PDE6H",403,"MedConf","Novel",NA,10,"HPRT1, GUCY2D, PDE6A, GUCY1B3, GNAT2, ENTPD4, RGS9, COTL1, ITPA, NT5C",0,NA,0,NA,0,NA,0
"680",5156,"PDGFRA",424,"MedConf","Novel","PI3K-Akt signaling pathway, Cytokine-cytokine receptor interaction, Regulation of actin cytoskeleton, MAPK signaling pathway, Rap1 signaling pathway, Focal adhesion, Ras signaling pathway",17,"ITGAV, EFNA2, FGF9, EPN1, FGF10, KRAS, FGF12, FGF8, CAV3, GAB2, SH3GLB2, SHC2, PIK3R3, STAT1, EGFR, SH3GLB1, PDGFRB",0,NA,0,NA,2,"STAT1, PIK3R3",2
"681",5159,"PDGFRB",388,"HighConf","Novel","PI3K-Akt signaling pathway, Cytokine-cytokine receptor interaction, Regulation of actin cytoskeleton, MAPK signaling pathway, Rap1 signaling pathway, Focal adhesion, Ras signaling pathway",21,"PDGFRA, ITGAV, EFNA2, FGF9, FGF10, KRAS, FGF12, FGF8, GAB2, PLEKHO2, SHC2, ACTR2, PIK3R3, NFYB, STAT1, RAB5A, MAX, EGFR, LRP1, ARPC1B, NFYC",0,NA,0,NA,2,"STAT1, PIK3R3",2
"682",5160,"PDHA1",254,"MedConf","Novel",NA,9,"DERA, TKTL2, LDHB, DLD, LDHAL6B, PTBP1, PDHX, ALDOA, DBT",0,NA,0,NA,0,NA,0
"683",8050,"PDHX",107,"MedConf","Novel",NA,3,"DBT, PDHA1, DLD",0,NA,0,NA,0,NA,0
"684",2923,"PDIA3",410,"MedConf","Novel",NA,6,"TAP1, INHA, PSMB5, CALR, P4HB, HSPA5",1,"PSMB5",0,NA,0,NA,1
"685",9601,"PDIA4",834,"MedConf","Novel","Thyroid hormone synthesis",1,"P4HB",0,NA,0,NA,0,NA,0
"686",5170,"PDPK1",488,"MedConf","Novel","PI3K-Akt signaling pathway, Focal adhesion, Aldosterone-regulated sodium reabsorption, Thyroid hormone signaling pathway, Fc epsilon RI signaling pathway, Sphingolipid signaling pathway",25,"CSF2, IL3, IL3RA, GAB2, FAM199X, TRAT1, CDC25C, CARD11, CD28, LAT2, PPP2R5E, PPP2CB, PIK3R3, IKBKB, MAP3K7, OGT, RELA, GNG3, GNG10, GSK3A, PKN2, RHOB, TBL2, PA2G4, PPP2R5A",0,NA,1,"CARD11",4,"RELA, PIK3R3, MAP3K7, IKBKB",5
"687",5037,"PEBP1",138,"MedConf","Novel",NA,12,"CFL1, VCL, FGA, RAP1A, MAP2K6, CDCA8, BIRC5, BRAF, KRAS, SPR, HSPE1, IKBKB",0,NA,0,NA,2,"MAP2K6, IKBKB",2
"688",5828,"PEX2",965,"MedConf","Novel",NA,6,"WDR61, THOC7, IKBKAP, EAF1, ELL, TCEB3B",0,NA,0,NA,0,NA,0
"689",5196,"PF4",584,"MedConf","Novel","Cytokine-cytokine receptor interaction, Chemokine signaling pathway",47,"PNOC, CXCL11, HTR1A, PTGDR2, FPR3, NPBWR2, NMS, HCAR2, OPRM1, RLN3, TAS2R50, S1PR2, ITIH4, SERPING1, CLEC3B, SERPINA4, TOR4A, SERPINA3, IGF2, ALDOA, A2M, GNG3, FGA, GNG10, C5, GNAI3, LGALS3BP, AGT, DRD2, CXCL8, MAP2K6, TGFB2, GNAO1, CXCR5, CHRM2, CCR8, CXCR3, CXCR4, BDKRB1, TAS2R7, NPY, SSTR4, NMUR2, CX3CR1, MTNR1B, ECM1, CXCL13",0,NA,0,NA,3,"MAP2K6, CXCL8, CXCL11",3
"690",5216,"PFN1",701,"MedConf","Novel","Regulation of actin cytoskeleton, Rap1 signaling pathway",6,"PFN3, FMNL2, CDC42, CFL1, VCL, TMSB10",0,NA,0,NA,0,NA,0
"691",345456,"PFN3",932,"MedConf","Novel","Regulation of actin cytoskeleton, Rap1 signaling pathway",2,"VCL, PFN1",0,NA,0,NA,0,NA,0
"692",192111,"PGAM5",307,"MedConf","Novel","TNF signaling pathway",1,"DNM1L",0,NA,0,NA,0,NA,0
"693",5226,"PGD",811,"MedConf","Novel",NA,4,"SUMO3, P4HB, RPE, USPL1",0,NA,0,NA,0,NA,0
"694",11331,"PHB2",126,"MedConf","Novel",NA,6,"COX4I1, NDUFA2, CLTC, ATL3, LDHB, PTBP1",0,NA,0,NA,0,NA,0
"695",1912,"PHC2",263,"HighConf","Novel",NA,11,"BUB1B, EZH1, SUZ12, HIST1H2BJ, HIST1H2BK, RNF7, SCML2, SUMO3, HDAC2, UBE2I, MAPKAPK3",0,NA,1,"UBE2I",0,NA,1
"696",57649,"PHF12",297,"MedConf","Novel",NA,12,"SIN3B, MBD3, MORF4L1, DNTTIP1, ELMSAN1, TRERF1, PHF21A, HDAC4, MTA2, CHD4, HDAC2, SIN3A",0,NA,0,NA,0,NA,0
"697",51230,"PHF20",800,"MedConf","Novel",NA,6,"OGT, WDR5, TAF4, TAF1, HCFC1, MAX",0,NA,0,NA,0,NA,0
"698",51317,"PHF21A",639,"MedConf","Novel",NA,17,"HDAC4, XPA, MTA2, CHD4, HDAC2, MSH2, SIN3A, POLE, PHF12, SIN3B, MBD3, MORF4L1, DNTTIP1, ELMSAN1, HIST1H2BJ, HIST1H2BK, TRERF1",0,NA,0,NA,0,NA,0
"699",84844,"PHF5A",237,"HighConf","Novel","Spliceosome",35,"SNRPC, TRA2B, LSM4, PPIH, GPKOW, PCF11, PRPF8, PRPF31, HNRNPA2B1, YBX1, CCAR1, PAPOLA, XAB2, HNRNPM, PTBP1, SNW1, SF3B2, SF3B1, SRSF1, SFPQ, CDC5L, PLRG1, LSM6, EFTUD2, HNRNPH1, BCAS2, SF3B6, SRRM1, SRSF2, PRPF38A, SRSF3, POLR2J, POLR2F, CD2BP2, SNRPD3",0,NA,0,NA,0,NA,0
"700",5257,"PHKB",480,"MedConf","Novel",NA,9,"ATG13, CDK14, PYDC1, CCNL2, CCND2, CCND3, IKBKB, CDK12, ERC1",0,NA,1,"ERC1",1,"IKBKB",2
"701",5286,"PIK3C2A",340,"MedConf","Novel",NA,29,"ITSN2, UBC, CLTA, ITGAV, ADRB2, LDLR, SNX18, AAK1, CFTR, TF, WNT5A, AGFG1, APOB, EPN1, TACR1, BLOC1S1, CHRM2, PIP5K1C, MTMR7, SNX9, INPP4B, ACTR2, PIK3R3, RPS27A, UBB, CLTC, SYT1, EGFR, SCARB2",0,NA,0,NA,1,"PIK3R3",1
"702",8503,"PIK3R3",76,"HighConf","Toll-like receptor signaling pathway","Toll-like receptor signaling pathway, PI3K-Akt signaling pathway, Regulation of actin cytoskeleton, Leukocyte transendothelial migration, TNF signaling pathway, Rap1 signaling pathway, Chemokine signaling pathway, cAMP signaling pathway, Osteoclast differentiation, AGE-RAGE signaling pathway in diabetic complications, Focal adhesion, Ras signaling pathway, Relaxin signaling pathway, Aldosterone-regulated sodium reabsorption, Thyroid hormone signaling pathway, Fc epsilon RI signaling pathway, Sphingolipid signaling pathway",53,"PTPN6, LAT, OGT, GNA11, ITGB1, CDC42, NGFR, GNG3, EGFR, GNG10, PIK3C2A, ITGAM, FGFR3, RAP1A, PDGFRB, GNAI3, PDGFRA, SYK, AGT, RET, GP1BA, PDPK1, GNAO1, TACR1, PIP5K1C, CSF2, EDN1, BDKRB1, NMUR2, NMS, P2RY11, MLNR, GNRH2, GNA15, PROK1, AVPR1A, TACR3, TRH, LTB4R, GPR4, UTS2B, KISS1, MTMR7, FLT4, IL3, IL3RA, GAB2, MRAS, ZNF281, ANKS1A, XCL2, INPP4B, CD28",0,NA,2,"SYK, LAT",0,NA,2
"703",23396,"PIP5K1C",544,"MedConf","Novel","Regulation of actin cytoskeleton, Focal adhesion",5,"PLXNA1, PIK3R3, VCL, PIK3C2A, CTNND1",0,NA,0,NA,1,"PIK3R3",1
"704",5586,"PKN2",364,"MedConf","Novel","PI3K-Akt signaling pathway",6,"RHOB, PDPK1, CDC25C, LSM6, LSM4, RPE",0,NA,0,NA,0,NA,0
"705",5321,"PLA2G4A",485,"MedConf","Novel","MAPK signaling pathway, Ras signaling pathway, Ether lipid metabolism, Serotonergic synapse, Long-term depression, Fc epsilon RI signaling pathway, GnRH signaling pathway",13,"GNAO1, ALOX5, GNA15, ENPP6, LPCAT4, CEPT1, ALOX15, PAFAH2, PNPLA7, GNA11, GNAI3, SYK, PAFAH1B3",0,NA,1,"SYK",0,NA,1
"706",283748,"PLA2G4D",486,"MedConf","Novel","MAPK signaling pathway, Ras signaling pathway, Ether lipid metabolism, Serotonergic synapse, Long-term depression, Fc epsilon RI signaling pathway, GnRH signaling pathway",11,"GNAO1, ALOX5, ENPP6, LPCAT4, CEPT1, ALOX15, PAFAH2, PNPLA7, GNA11, GNAI3, PAFAH1B3",0,NA,0,NA,0,NA,0
"707",8398,"PLA2G6",705,"MedConf","Novel","Ras signaling pathway, Ether lipid metabolism",9,"ENPP6, LPCAT4, CEPT1, ALOX15, PAFAH2, PNPLA7, GNA11, PAFAH1B3, ALOX5",0,NA,0,NA,0,NA,0
"708",144100,"PLEKHA7",848,"MedConf","Novel",NA,1,"CTNND1",0,NA,0,NA,0,NA,0
"709",80301,"PLEKHO2",823,"HighConf","Novel","Cytokine-cytokine receptor interaction",1,"PDGFRB",0,NA,0,NA,0,NA,0
"710",440503,"PLIN5",847,"MedConf","Novel",NA,1,"CFLAR",0,NA,1,"CFLAR",0,NA,1
"711",5347,"PLK1",214,"MedConf","Novel",NA,66,"CDC42, PRKAR2B, DYNC1I2, RAD21, DYNLL1, BUB1B, YWHAG, CDC25B, MIS12, GTSE1, ITGB3BP, TUBA1A, CCNB2, CENPH, PSMF1, UBC, CENPP, CEP41, PPP2R5A, RPGRIP1L, HIST1H2BJ, HIST1H2BK, CDCA8, BIRC5, CEP152, KIF18A, LIN52, CEP250, B9D1, CEP89, CEP83, LIN9, TMEM216, CDC25C, RANBP2, PPP2R5E, PSMC4, PSMA3, PSMD7, PSMC1, PSMA6, PSMD11, PSMB1, PSMD3, PSMA5, PSMB4, PSMC2, PSMD6, PSMD1, PSMD2, PSMC5, PSMD12, PSMB5, PSMA7, PSMB2, PSMB9, PSMA1, DYNC1H1, RANGAP1, PSMA4, TUBA4A, PPP2CB, RPS27A, NUP43, UBB, CENPO",23,"PSMF1, PSMD7, PSMD6, PSMD3, PSMD2, PSMD12, PSMD11, PSMD1, PSMC5, PSMC4, PSMC2, PSMC1, PSMB9, PSMB5, PSMB4, PSMB2, PSMB1, PSMA7, PSMA6, PSMA5, PSMA4, PSMA3, PSMA1",0,NA,0,NA,23
"712",8985,"PLOD3",395,"HighConf","Novel",NA,14,"EHMT2, COL4A2, EHMT1, COL23A1, COL1A2, COL10A1, COL17A1, COL20A1, COL6A1, COL4A3, P4HB, DYNC1H1, HADHA, SUV39H1",0,NA,0,NA,0,NA,0
"713",5356,"PLRG1",147,"MedConf","Novel","Spliceosome",40,"LSM6, EFTUD2, HNRNPH1, BCAS2, SF3B6, SRRM1, SRSF2, PRPF38A, SRSF3, POLR2J, POLR2F, CD2BP2, SNRPD3, PHF5A, SNRPC, TRA2B, PABPC4, LSM4, PPIH, GPKOW, PCF11, RNF7, DCAF17, DCAF16, PRPF8, PRPF31, HNRNPA2B1, YBX1, CCAR1, PAPOLA, XAB2, HNRNPM, PTBP1, SNW1, SF3B2, SF3B1, RBM39, SRSF1, CCDC94, CDC5L",0,NA,0,NA,0,NA,0
"714",5361,"PLXNA1",764,"HighConf","Novel",NA,3,"NRP2, PLXNB1, PIP5K1C",0,NA,0,NA,0,NA,0
"715",5364,"PLXNB1",543,"MedConf","Novel",NA,4,"PLXNA1, NRP2, CDC42, RHOB",0,NA,0,NA,0,NA,0
"716",5366,"PMAIP1",832,"HighConf","Novel",NA,2,"BCL2L1, MAX",0,NA,1,"BCL2L1",0,NA,1
"717",9512,"PMPCB",124,"MedConf","Novel",NA,2,"COX4I1, IVD",0,NA,0,NA,0,NA,0
"718",5407,"PNLIPRP1",681,"MedConf","Novel",NA,4,"DGKZ, PPAP2A, DGAT2, DGKE",0,NA,0,NA,0,NA,0
"719",5368,"PNOC",585,"MedConf","Novel",NA,31,"CXCL11, HTR1A, PTGDR2, FPR3, NPBWR2, NMS, HCAR2, OPRM1, RLN3, TAS2R50, S1PR2, GNG3, GNG10, C5, GNAI3, AGT, DRD2, CXCL8, CXCR5, CHRM2, CCR8, CXCR3, CXCR4, BDKRB1, TAS2R7, NPY, SSTR4, NMUR2, MTNR1B, CXCL13, PF4",0,NA,0,NA,2,"CXCL8, CXCL11",2
"720",375775,"PNPLA7",939,"HighConf","Novel",NA,5,"PLA2G4A, PLA2G4D, PLA2G6, JMJD7-PLA2G4B, LPCAT4",0,NA,0,NA,0,NA,0
"721",23509,"POFUT1",520,"HighConf","Novel",NA,1,"NOTCH4",0,NA,0,NA,0,NA,0
"722",5423,"POLB",177,"MedConf","Novel","Base excision repair",7,"POLE, LIG1, PARP1, POLD3, TDP1, POLD4, PCNA",0,NA,1,"PARP1",0,NA,1
"723",10714,"POLD3",509,"MedConf","Novel","Base excision repair",19,"PALB2, POLD4, XPA, PCNA, XAB2, RPS27A, UBB, RAD51, USP1, ISG15, POLB, POLE, POLR2J, POLR2F, ITPA, LIG1, BRCA2, UBC, PARP1",0,NA,1,"PARP1",0,NA,1
"724",57804,"POLD4",890,"HighConf","Novel","Base excision repair",19,"XPA, PCNA, XAB2, RPS27A, UBB, RAD51, USP1, ISG15, POLB, POLE, POLR2J, POLR2F, ITPA, LIG1, BRCA2, UBC, PARP1, POLD3, PALB2",0,NA,1,"PARP1",0,NA,1
"725",84271,"POLDIP3",696,"MedConf","Novel",NA,21,"LUZP4, RANBP2, THOC1, DDX39A, THOC7, PAPOLA, RAE1, NUP43, SRSF1, NXF1, SRRM1, SRSF2, SRSF3, THOC2, NUP155, NUP188, FYTTD1, CHTOP, PCF11, EIF4G2, NXT1",0,NA,0,NA,0,NA,0
"726",5426,"POLE",218,"MedConf","Novel","Base excision repair",26,"POLR2J, POLR2F, PABPC4, ITPA, LIG1, MCM8, BRCA2, UBC, PARP1, POLD3, PALB2, PHF21A, POLD4, PSMD11, XPA, PCNA, XAB2, RPS27A, UBB, RAD51, EIF4G1, MSH2, USP1, ISG15, POLB, LRRC46",1,"PSMD11",1,"PARP1",0,NA,2
"727",5435,"POLR2F",227,"HighConf","Novel",NA,74,"CD2BP2, SNRPD3, PHF5A, SNRPC, TRA2B, EPAS1, LSM4, PPIH, JUN, GPKOW, ITPA, POU2F1, LIG1, ELL, EGR2, UBC, ASH2L, NCOA6, SUZ12, PCF11, MAFB, HIST1H2BJ, HIST1H2BK, POLD3, SP1, GUCY2D, GUCY1B3, TCEB3B, POLD4, KDM6A, ESRP1, PRPF8, WDR61, PRPF31, HNRNPA2B1, YBX1, XPA, CCAR1, PCNA, PAPOLA, XAB2, HNRNPM, PTBP1, COPS2, RPS27A, BAZ1B, COPS5, COPS6, UBB, SNW1, TWISTNB, SF3B2, SF3B1, SRSF1, CDC5L, PLRG1, LSM6, EFTUD2, HNRNPH1, BCAS2, SF3B6, SRRM1, SRSF2, WDR5, TAF4, KAT2B, TAF12, PRPF38A, CDK12, COPS7A, POLE, TAF1, SRSF3, POLR2J",0,NA,0,NA,1,"JUN",1
"728",5439,"POLR2J",221,"HighConf","Novel",NA,71,"POLR2F, CD2BP2, SNRPD3, PHF5A, SNRPC, TRA2B, EPAS1, LSM4, PPIH, JUN, GPKOW, ITPA, POU2F1, LIG1, ELL, EGR2, UBC, ASH2L, NCOA6, SUZ12, PCF11, MAFB, HIST1H2BJ, HIST1H2BK, POLD3, SP1, GUCY2D, GUCY1B3, TCEB3B, POLD4, KDM6A, ESRP1, PRPF8, WDR61, PRPF31, HNRNPA2B1, YBX1, XPA, CCAR1, PCNA, PAPOLA, XAB2, HNRNPM, PTBP1, COPS2, RPS27A, COPS5, COPS6, UBB, SNW1, SF3B2, SF3B1, SRSF1, CDC5L, PLRG1, LSM6, EFTUD2, HNRNPH1, BCAS2, SF3B6, SRRM1, SRSF2, WDR5, TAF4, TAF12, PRPF38A, CDK12, COPS7A, POLE, TAF1, SRSF3",0,NA,0,NA,1,"JUN",1
"729",51371,"POMP",37,"HighConf","Proteasome","Proteasome",15,"PSMA1, PSMA4, CD2BP2, PSMA3, PSMA2, PSMA6, PSMB1, PSMA5, PSMB4, PSMC2, PSMD2, PSMB5, PSMA7, PSMB2, PSMB9",14,"PSMD2, PSMC2, PSMB9, PSMB5, PSMB4, PSMB2, PSMB1, PSMA7, PSMA6, PSMA5, PSMA4, PSMA3, PSMA2, PSMA1",0,NA,0,NA,14
"730",5451,"POU2F1",353,"HighConf","Novel",NA,6,"ELL, SP1, PRL, IL3, POLR2J, POLR2F",0,NA,0,NA,0,NA,0
"731",5464,"PPA1",298,"MedConf","Novel",NA,8,"ITPA, ATP6AP1, ATP6V0A4, ATP12A, TCIRG1, ATP6V1B2, CFL2, PABPC4",0,NA,0,NA,0,NA,0
"732",8611,"PPAP2A",644,"HighConf","Novel",NA,9,"DGAT2, PNLIPRP1, LPCAT4, CEPT1, SMPD2, CERS3, ASAH1, SGPP2, SGPL1",0,NA,0,NA,0,NA,0
"733",8496,"PPFIBP1",802,"MedConf","Novel",NA,1,"DYNLL1",0,NA,0,NA,0,NA,0
"734",10465,"PPIH",299,"MedConf","Novel","Spliceosome",34,"GPKOW, ITPA, PCF11, PRPF8, PRPF31, HNRNPA2B1, YBX1, CCAR1, PAPOLA, XAB2, HNRNPM, PTBP1, SNW1, SF3B2, SF3B1, SRSF1, CDC5L, PLRG1, LSM6, EFTUD2, HNRNPH1, BCAS2, SF3B6, SRRM1, SRSF2, PRPF38A, SRSF3, POLR2J, POLR2F, CD2BP2, SNRPD3, PHF5A, SNRPC, LSM4",0,NA,0,NA,0,NA,0
"735",53938,"PPIL3",121,"MedConf","Novel",NA,4,"BAG1, ZNF526, CCS, PSMA1",1,"PSMA1",0,NA,0,NA,1
"736",5493,"PPL",768,"HighConf","Novel",NA,3,"PSMA5, PSMB4, PSMA1",3,"PSMB4, PSMA5, PSMA1",0,NA,0,NA,3
"737",84919,"PPP1R15B",688,"MedConf","Novel",NA,4,"CNEP1R1, PPP2CB, PPP4R2, PPP2R5A",0,NA,0,NA,0,NA,0
"738",5516,"PPP2CB",67,"HighConf","Novel","PI3K-Akt signaling pathway, Long-term depression, Sphingolipid signaling pathway",71,"IRAK1, RPS27A, HMGCS1, NUP43, UBB, CCT2, CENPO, RELA, PLK1, CDC42, RAD21, CACNA2D2, YAP1, EGFR, BUB1B, MIS12, ITGB3BP, CCNB2, CENPH, PSMF1, UBC, PPP4R2, CENPP, CACNA2D1, PPP2R5A, DRD2, CDCA8, BIRC5, PDPK1, KIF18A, APOB, BRAF, KRAS, PPP1R15B, ENSA, PRR14, CTTNBP2, SLMAP, SERTAD4, JAM3, CACNB4, IER3, CNEP1R1, MLXIPL, MASTL, RANBP2, PPP2R5E, PSMC4, PSMA3, PSMD7, PSMC1, PSMA6, PSMD11, PSMB1, PSMD3, PSMA5, PSMB4, PSMC2, PSMD6, PSMD1, PSMD2, PSMC5, PSMD12, PSMB5, PSMA7, PSMB2, PSMB9, PSMA1, CACNA1C, RANGAP1, PSMA4",23,"PSMF1, PSMD7, PSMD6, PSMD3, PSMD2, PSMD12, PSMD11, PSMD1, PSMC5, PSMC4, PSMC2, PSMC1, PSMB9, PSMB5, PSMB4, PSMB2, PSMB1, PSMA7, PSMA6, PSMA5, PSMA4, PSMA3, PSMA1",0,NA,2,"RELA, IRAK1",25
"739",5525,"PPP2R5A",418,"MedConf","Novel","PI3K-Akt signaling pathway, Sphingolipid signaling pathway",60,"DRD2, CDCA8, BIRC5, PDPK1, KIF18A, APOB, BRAF, KRAS, PPP1R15B, CACNB4, WNT3A, CNEP1R1, RANBP2, PPP2R5E, PSMC4, PSMA3, PSMD7, PSMC1, PSMA6, PSMD11, PSMB1, PSMD3, PSMA5, PSMB4, PSMC2, PSMD6, PSMD1, PSMD2, PSMC5, PSMD12, PSMB5, PSMA7, PSMB2, PSMB9, PSMA1, CACNA1C, RANGAP1, PSMA4, PPP2CB, RPS27A, NUP43, UBB, CENPO, PLK1, CDC42, RAD21, CACNA2D2, MAX, EGFR, BUB1B, MIS12, ITGB3BP, GSK3A, CCNB2, CENPH, PSMF1, UBC, PPP4R2, CENPP, CACNA2D1",23,"PSMF1, PSMD7, PSMD6, PSMD3, PSMD2, PSMD12, PSMD11, PSMD1, PSMC5, PSMC4, PSMC2, PSMC1, PSMB9, PSMB5, PSMB4, PSMB2, PSMB1, PSMA7, PSMA6, PSMA5, PSMA4, PSMA3, PSMA1",0,NA,0,NA,23
"740",5529,"PPP2R5E",3,"HighConf","Novel","PI3K-Akt signaling pathway, Sphingolipid signaling pathway",55,"PSMC4, PSMA3, PSMD7, PSMC1, PSMA6, PSMD11, PSMB1, PSMD3, PSMA5, PSMB4, PSMC2, PSMD6, PSMD1, PSMD2, PSMC5, PSMD12, PSMB5, PSMA7, PSMB2, PSMB9, PSMA1, CACNA1C, RANGAP1, PSMA4, PPP2CB, RPS27A, NUP43, UBB, CENPO, IK, PLK1, CDC42, RAD21, CACNA2D2, EGFR, BUB1B, MIS12, ITGB3BP, CCNB2, CENPH, PSMF1, UBC, CENPP, CACNA2D1, PPP2R5A, DRD2, CDCA8, BIRC5, PDPK1, KIF18A, APOB, BRAF, KRAS, CACNB4, RANBP2",23,"PSMF1, PSMD7, PSMD6, PSMD3, PSMD2, PSMD12, PSMD11, PSMD1, PSMC5, PSMC4, PSMC2, PSMC1, PSMB9, PSMB5, PSMB4, PSMB2, PSMB1, PSMA7, PSMA6, PSMA5, PSMA4, PSMA3, PSMA1",0,NA,0,NA,23
"741",5535,"PPP3R2",988,"MedConf","Novel","MAPK signaling pathway, Osteoclast differentiation, Renin secretion",1,"SSH3",0,NA,0,NA,0,NA,0
"742",151987,"PPP4R2",405,"MedConf","Novel",NA,6,"PPP2R5A, PPP1R15B, CNEP1R1, PPP2CB, DNAJA1, TRA2B",0,NA,0,NA,0,NA,0
"743",144165,"PRICKLE1",886,"MedConf","Novel",NA,26,"PSMC4, PSMA3, PSMD7, PSMC1, PSMA6, PSMD11, PSMB1, PSMD3, PSMA5, PSMB4, PSMC2, PSMD6, PSMD1, PSMD2, PSMC5, PSMD12, PSMB5, PSMA7, PSMB2, PSMB9, PSMA1, PSMA4, RPS27A, UBB, PSMF1, UBC",23,"PSMF1, PSMD7, PSMD6, PSMD3, PSMD2, PSMD12, PSMD11, PSMD1, PSMC5, PSMC4, PSMC2, PSMC1, PSMB9, PSMB5, PSMB4, PSMB2, PSMB1, PSMA7, PSMA6, PSMA5, PSMA4, PSMA3, PSMA1",0,NA,0,NA,23
"744",5577,"PRKAR2B",250,"MedConf","Novel",NA,28,"DYNC1I2, DYNLL1, YWHAG, NCAPD2, STMN1, TUBA1A, CEP41, RPGRIP1L, AGT, ADRB2, CEP152, CFTR, IFT122, EDN1, ITGA1, CEP250, B9D1, CEP89, CEP83, TMEM216, CDC25C, DYNC1H1, TUBA4A, CREB1, PXN, BCL2L1, ITGB1, PLK1",0,NA,1,"BCL2L1",0,NA,1
"745",5587,"PRKD1",904,"MedConf","Novel","Rap1 signaling pathway",7,"CREB3, CREB1, ITGB1, GNB2L1, ITGAM, RAP1A, ATF6B",0,NA,0,NA,0,NA,0
"746",5617,"PRL",660,"MedConf","Novel","PI3K-Akt signaling pathway, Cytokine-cytokine receptor interaction, Neuroactive ligand-receptor interaction",9,"THPO, IL3RA, IL12RB2, IL27RA, CNTFR, EPO, POU2F1, IL21R, GH2",0,NA,0,NA,0,NA,0
"747",5621,"PRNP",971,"MedConf","Novel",NA,4,"HSPA5, LAMA5, NCAM1, DNAJB6",0,NA,0,NA,0,NA,0
"748",84432,"PROK1",623,"HighConf","Novel",NA,24,"AVPR1A, TACR3, TRH, LTB4R, GPR4, UTS2B, KISS1, XCL2, PIK3R3, GNA11, ADRBK1, GNG3, GNG10, AGT, KALRN, TACR1, EDN1, BDKRB1, NMUR2, NMS, P2RY11, MLNR, GNRH2, GNA15",0,NA,0,NA,1,"PIK3R3",1
