"","EntrezID","GeneSymbol","GeneMappingID","ConfidenceCategory","Group","Pathway","Allnet.count","Ntwrk.all","NtwrkCount.Proteasome","Ntwrk.Proteasome","NtwrkCount.Toll-like receptor signaling pathway","Ntwrk.Toll-like receptor signaling pathway","NtwrkCount.Spliceosome","Ntwrk.Spliceosome","Total_Path_Hits.net.count"
"637",5700,"PSMC1",21,"HighConf","Proteasome","Proteasome",38,"PSMA6, PSMA7, PSMA2, PSMD12, PSMD7, PSMA5, PSMA3, PSMD11, PSMD2, PSMA1, PSMC4, PSMC5, PSMB5, PSMD3, PSMB4, PSMB1, PSMD1, PSMB2, PSMC2, SIN3A, RPS27A, PSMA4, PLK1, COPS2, EIF4G1, SEC61A1, BUB1B, OAZ3, NR4A1, PSMF1, SIN3B, GMNN, HECW1, PAAF1, PSMD6, PRICKLE1, UBC, UBB",22,"PSMF1, PSMD7, PSMD6, PSMD3, PSMD2, PSMD12, PSMD11, PSMD1, PSMC5, PSMC4, PSMC2, PSMB5, PSMB4, PSMB2, PSMB1, PSMA7, PSMA6, PSMA5, PSMA4, PSMA3, PSMA2, PSMA1",0,NA,0,NA,22
"638",5701,"PSMC2",43,"HighConf","Proteasome","Proteasome",38,"SIN3A, RPS27A, PSMA4, PLK1, EIF4G1, SEC61A1, BUB1B, OAZ3, PSMF1, UBQLN4, SIN3B, GMNN, HECW1, PAAF1, PSMA6, UBC, PSMB5, PSMD3, PSMD6, PSMA7, PSMB1, UBB, PSMC5, PSMD1, PSMA1, PSMA3, POMP, PSMD2, PSMA2, PSMB4, PSMD12, PSMC4, PSMA5, PRICKLE1, PSMD11, PSMD7, PSMC1, PSMB2",23,"PSMF1, PSMD7, PSMD6, PSMD3, PSMD2, PSMD12, PSMD11, PSMD1, PSMC5, PSMC4, PSMC1, PSMB5, PSMB4, PSMB2, PSMB1, PSMA7, PSMA6, PSMA5, PSMA4, PSMA3, PSMA2, PSMA1, POMP",0,NA,0,NA,23
"639",5704,"PSMC4",32,"MedConf","Proteasome","Proteasome",36,"PSMC5, PSMB5, PSMD3, PSMB4, PSMB1, PSMD1, PSMB2, PSMC2, RPS27A, CDX2, PSMA4, PLK1, EIF4G1, SEC61A1, BUB1B, OAZ3, EIF4A1, PSMF1, GMNN, HECW1, PAAF1, PSMA7, PSMD2, PSMC1, PSMD6, PSMA5, PRICKLE1, PSMA1, PSMA6, PSMA3, PSMD11, UBB, UBC, PSMD7, PSMD12, PSMA2",22,"PSMF1, PSMD7, PSMD6, PSMD3, PSMD2, PSMD12, PSMD11, PSMD1, PSMC5, PSMC2, PSMC1, PSMB5, PSMB4, PSMB2, PSMB1, PSMA7, PSMA6, PSMA5, PSMA4, PSMA3, PSMA2, PSMA1",0,NA,0,NA,22
"640",5705,"PSMC5",33,"HighConf","Proteasome","Proteasome",37,"PSMB5, PSMD3, PSMB4, PSMB1, PSMD1, PSMB2, PSMC2, RPS27A, PSMA4, SP1, PLK1, COPS2, EIF4G1, SEC61A1, BUB1B, OAZ3, PSMF1, GMNN, HECW1, PAAF1, PSMA7, PARK2, PSMD6, PSMA2, PRICKLE1, PSMD12, PSMA6, PSMD11, UBC, PSMC4, PSMA3, PSMD7, PSMC1, UBB, PSMD2, PSMA1, PSMA5",22,"PSMF1, PSMD7, PSMD6, PSMD3, PSMD2, PSMD12, PSMD11, PSMD1, PSMC4, PSMC2, PSMC1, PSMB5, PSMB4, PSMB2, PSMB1, PSMA7, PSMA6, PSMA5, PSMA4, PSMA3, PSMA2, PSMA1",0,NA,0,NA,22
"641",5707,"PSMD1",40,"HighConf","Proteasome","Proteasome",34,"PSMB2, PSMC2, RPS27A, PSMA4, PLK1, EIF4G1, SEC61A1, BUB1B, OAZ3, PSMF1, GMNN, HECW1, PAAF1, PSMD7, UBC, PSMD12, PSMA7, PSMD6, PSMA2, PSMB4, PSMC1, PSMA1, PSMD2, PSMA6, UBB, PSMB1, PSMD11, PSMD3, PSMA5, PSMC5, PRICKLE1, PSMC4, PSMB5, PSMA3",22,"PSMF1, PSMD7, PSMD6, PSMD3, PSMD2, PSMD12, PSMD11, PSMC5, PSMC4, PSMC2, PSMC1, PSMB5, PSMB4, PSMB2, PSMB1, PSMA7, PSMA6, PSMA5, PSMA4, PSMA3, PSMA2, PSMA1",0,NA,0,NA,22
"642",5717,"PSMD11",29,"HighConf","Proteasome","Proteasome",34,"PSMD2, PSMA1, PSMC4, PSMC5, PSMB5, PSMD3, PSMB4, PSMB1, PSMD1, PSMB2, PSMC2, RPS27A, PSMA4, PLK1, EIF4G1, SEC61A1, BUB1B, OAZ3, PSMF1, GMNN, HECW1, PAAF1, PSMA6, PSMA3, UBC, PSMA7, PSMA5, PSMD6, PSMD7, PSMC1, PRICKLE1, PSMD12, PSMA2, UBB",22,"PSMF1, PSMD7, PSMD6, PSMD3, PSMD2, PSMD12, PSMD1, PSMC5, PSMC4, PSMC2, PSMC1, PSMB5, PSMB4, PSMB2, PSMB1, PSMA7, PSMA6, PSMA5, PSMA4, PSMA3, PSMA2, PSMA1",0,NA,0,NA,22
"643",5718,"PSMD12",25,"MedConf","Proteasome","Proteasome",38,"PSMD7, PSMA5, PSMA3, PSMD11, PSMD2, PSMA1, PSMC4, PSMC5, PSMB5, PSMD3, PSMB4, PSMB1, PSMD1, PSMB2, PSMC2, SIN3A, RPS27A, PSMA4, COPS5, PLK1, EIF4G1, SEC61A1, BUB1B, OAZ3, PSMF1, SIN3B, GMNN, HECW1, PAAF1, PSMA6, VCP, UBC, PSMD6, PRICKLE1, UBB, PSMA2, PSMA7, PSMC1",22,"PSMF1, PSMD7, PSMD6, PSMD3, PSMD2, PSMD11, PSMD1, PSMC5, PSMC4, PSMC2, PSMC1, PSMB5, PSMB4, PSMB2, PSMB1, PSMA7, PSMA6, PSMA5, PSMA4, PSMA3, PSMA2, PSMA1",0,NA,0,NA,22
"644",5708,"PSMD2",30,"HighConf","Proteasome","Proteasome",39,"PSMA1, PSMC4, PSMC5, PSMB5, PSMD3, PSMB4, PSMB1, PSMD1, PSMB2, PSMC2, RPS27A, CDX2, PSMA4, PLK1, EIF4G1, SEC61A1, TNFRSF1A, BUB1B, OAZ3, NR4A1, PSMF1, NSFL1C, UBQLN4, GMNN, HECW1, PAAF1, PSMA6, UBC, PSMD7, PSMD11, PSMD6, PRICKLE1, PSMC1, PSMA2, PSMA5, PSMA7, PSMD12, UBB, PSMA3",22,"PSMF1, PSMD7, PSMD6, PSMD3, PSMD12, PSMD11, PSMD1, PSMC5, PSMC4, PSMC2, PSMC1, PSMB5, PSMB4, PSMB2, PSMB1, PSMA7, PSMA6, PSMA5, PSMA4, PSMA3, PSMA2, PSMA1",0,NA,0,NA,22
"645",5709,"PSMD3",37,"HighConf","Proteasome","Proteasome",34,"PSMB4, PSMB1, PSMD1, PSMB2, PSMC2, RPS27A, PSMA4, PLK1, EIF4G1, SEC61A1, BUB1B, OAZ3, PSMF1, GMNN, HECW1, PAAF1, PSMA6, UBB, PSMD12, PSMA2, PSMD6, PSMA5, PSMC1, PSMD2, PSMA1, PSMC4, PSMD7, PSMA3, PSMA7, UBC, PSMB5, PSMD11, PRICKLE1, PSMC5",22,"PSMF1, PSMD7, PSMD6, PSMD2, PSMD12, PSMD11, PSMD1, PSMC5, PSMC4, PSMC2, PSMC1, PSMB5, PSMB4, PSMB2, PSMB1, PSMA7, PSMA6, PSMA5, PSMA4, PSMA3, PSMA2, PSMA1",0,NA,0,NA,22
"646",9861,"PSMD6",20,"MedConf","Proteasome","Proteasome",34,"PSMC1, PSMA6, PSMA7, PSMA2, PSMD12, PSMD7, PSMA5, PSMA3, PSMD11, PSMD2, PSMA1, PSMC4, PSMC5, PSMB5, PSMD3, PSMB4, PSMB1, PSMD1, PSMB2, PSMC2, RPS27A, PSMA4, PLK1, EIF4G1, SEC61A1, BUB1B, OAZ3, PSMF1, GMNN, HECW1, PAAF1, UBB, PRICKLE1, UBC",22,"PSMF1, PSMD7, PSMD3, PSMD2, PSMD12, PSMD11, PSMD1, PSMC5, PSMC4, PSMC2, PSMC1, PSMB5, PSMB4, PSMB2, PSMB1, PSMA7, PSMA6, PSMA5, PSMA4, PSMA3, PSMA2, PSMA1",0,NA,0,NA,22
"647",5713,"PSMD7",26,"HighConf","Proteasome","Proteasome",34,"PSMA5, PSMA3, PSMD11, PSMD2, PSMA1, PSMC4, PSMC5, PSMB5, PSMD3, PSMB4, PSMB1, PSMD1, PSMB2, PSMC2, RPS27A, PSMA4, PLK1, EIF4G1, SEC61A1, BUB1B, OAZ3, PSMF1, GMNN, HECW1, PAAF1, UBC, PSMA6, PSMC1, PSMA2, PRICKLE1, PSMD12, PSMA7, UBB, PSMD6",22,"PSMF1, PSMD6, PSMD3, PSMD2, PSMD12, PSMD11, PSMD1, PSMC5, PSMC4, PSMC2, PSMC1, PSMB5, PSMB4, PSMB2, PSMB1, PSMA7, PSMA6, PSMA5, PSMA4, PSMA3, PSMA2, PSMA1",0,NA,0,NA,22
"648",9491,"PSMF1",403,"MedConf","Proteasome","Proteasome",33,"GMNN, HECW1, PRICKLE1, PSMA4, PSMA2, PSMD12, PSMD2, PSMD7, PSMA6, PSMB4, OAZ3, PSMC5, PSMB1, PSMA3, UBB, BUB1B, PSMB5, PSMB2, PSMD3, PSMD1, EIF4G1, PSMA1, PSMC1, RPS27A, PSMC4, SEC61A1, PSMD11, PLK1, PSMA5, PSMD6, PSMA7, PSMC2, UBC",22,"PSMD7, PSMD6, PSMD3, PSMD2, PSMD12, PSMD11, PSMD1, PSMC5, PSMC4, PSMC2, PSMC1, PSMB5, PSMB4, PSMB2, PSMB1, PSMA7, PSMA6, PSMA5, PSMA4, PSMA3, PSMA2, PSMA1",0,NA,0,NA,22
"649",5725,"PTBP1",240,"MedConf","Novel",NA,28,"SRSF2, YBX1, PHF5A, SRSF1, SRSF3, CCAR1, HNRNPM, PAPOLA, EIF4A1, EIF4G2, SFPQ, PCF11, PRPF8, EFTUD2, UBC, EIF3A, EIF4G1, HNRNPH1, RBM10, SRRM1, CD2BP2, SF3B1, SNRPD3, SF3B6, POLR2F, POLR2J, SF3B2, HNRNPA2B1",0,NA,0,NA,11,"SRSF3, SRSF2, SRSF1, SNRPD3, SF3B6, SF3B2, SF3B1, PRPF8, PHF5A, HNRNPM, EFTUD2",11
"650",11251,"PTGDR2",531,"MedConf","Novel",NA,26,"S1PR2, HCAR2, CHRM2, NPBWR2, RGS20, FPR3, NMS, BDKRB1, CCR8, AGT, DRD2, CXCL13, GNAI3, NMUR2, SSTR4, OPRM1, NPY, CXCR3, CXCR5, C5, MTNR1B, CXCL11, CXCR4, CXCL8, HTR1A, PNOC",0,NA,2,"CXCL8, CXCL11",0,NA,2
"651",5732,"PTGER2",543,"MedConf","Novel","cAMP signaling pathway, Neuroactive ligand-receptor interaction, Renin secretion",11,"DRD5, SCT, GHRH, MC2R, HRH2, HTR6, ADRB2, CALCR, GPBAR1, VIPR1, PTGIR",0,NA,0,NA,0,NA,0
"652",5739,"PTGIR",374,"MedConf","Novel","Neuroactive ligand-receptor interaction, Platelet activation",12,"ADRB2, VIPR1, MC2R, GHRH, GPBAR1, HTR6, PTGER2, DRD5, HRH2, SCT, RAB5A, CALCR",0,NA,0,NA,0,NA,0
"653",2185,"PTK2B",294,"MedConf","Novel","Leukocyte transendothelial migration, Chemokine signaling pathway, GnRH signaling pathway, Phospholipase D signaling pathway",8,"AGRN, MUSK, EGFR, SYK, PXN, UBC, ITGAV, ITGB1",0,NA,0,NA,0,NA,0
"654",5757,"PTMA",79,"MedConf","Novel",NA,3,"MAX, SRSF2, UBC",0,NA,0,NA,1,"SRSF2",1
"655",5771,"PTPN2",733,"MedConf","Novel","Jak-STAT signaling pathway",2,"STAT1, EGFR",0,NA,1,"STAT1",0,NA,1
"656",26191,"PTPN22",843,"MedConf","Novel",NA,1,"SHC2",0,NA,0,NA,0,NA,0
"657",5777,"PTPN6",735,"MedConf","Novel","T cell receptor signaling pathway, Jak-STAT signaling pathway",1,"EGFR",0,NA,0,NA,0,NA,0
"658",81607,"PVRL4",811,"MedConf","Novel",NA,1,"PARD3",0,NA,0,NA,0,NA,0
"659",5829,"PXN",130,"HighConf","Novel","Regulation of actin cytoskeleton, Leukocyte transendothelial migration, Chemokine signaling pathway, Focal adhesion",25,"RET, ACTA2, ITGAV, CDC42, SORBS3, VCL, GIT1, ASAP2, PTK2B, GNAI3, TNC, GNAO1, CAPN2, LAMA5, CXCR4, FLT4, ARHGEF6, CAST, ITGA5, ITGA1, PRKAR2B, AGRN, ITGB1, EGFR, UBC",0,NA,0,NA,0,NA,0
"660",260434,"PYDC1",764,"MedConf","Novel","NOD-like receptor signaling pathway",2,"ERC1, IKBKB",0,NA,1,"IKBKB",0,NA,1
"661",51552,"RAB14",469,"MedConf","Novel",NA,3,"TBC1D4, UBC, EXOC7",0,NA,0,NA,0,NA,0
"662",5868,"RAB5A",227,"MedConf","Novel","Ras signaling pathway, Vasopressin-regulated water reabsorption, Phagosome",8,"PDGFRB, PTGIR, CXCL8, RABGEF1, ALS2, UBC, EGFR, EPS8",0,NA,1,"CXCL8",0,NA,1
"663",27342,"RABGEF1",634,"MedConf","Novel",NA,4,"UBB, RAB5A, THOC1, UBC",0,NA,0,NA,1,"THOC1",1
"664",5885,"RAD21",204,"MedConf","Novel","Cell cycle",22,"BIRC5, NUP43, BUB1B, CENPH, ITGB3BP, RANGAP1, CENPO, CENPP, RANBP2, SYNE2, KIF18A, CDCA8, SUN1, SYCP3, SYCE1, UBE2I, UBC, PLK1, ATR, NIPBL, MIS12, SNW1",0,NA,0,NA,1,"SNW1",1
"665",5888,"RAD51",155,"HighConf","Novel",NA,4,"BRCA2, ATR, PCNA, UBE2I",0,NA,0,NA,0,NA,0
"666",8480,"RAE1",208,"MedConf","Novel","RNA transport",17,"SRSF2, SRSF1, SRSF3, PA2G4, GCKR, EEF2K, NUP43, HSP90B1, RANBP2, NUP155, MCM3AP, NUP188, UBC, NXF1, SNRPD3, COPS6, SRRM1",0,NA,0,NA,4,"SRSF3, SRSF2, SRSF1, SNRPD3",4
"667",5903,"RANBP2",432,"MedConf","Novel","RNA transport",27,"NUP155, KIF18A, CDCA8, NUP188, RANGAP1, SUMO3, BIRC5, NUP43, SRSF1, SRSF3, HDAC4, SRSF2, NXF1, UBE2I, PLK1, MIS12, CENPO, RAE1, ITGB3BP, CENPH, CENPP, UBC, BUB1B, RAD21, SNRPD3, SRRM1, GCKR",0,NA,0,NA,4,"SRSF3, SRSF2, SRSF1, SNRPD3",4
"668",10048,"RANBP9",659,"MedConf","Novel",NA,2,"OPRM1, UBC",0,NA,0,NA,0,NA,0
"669",5905,"RANGAP1",384,"MedConf","Novel","RNA transport",18,"CENPO, CENPP, RANBP2, KIF18A, CDCA8, ITGB3BP, SUMO3, BIRC5, NUP43, NXF1, PLK1, UBE2I, BUB1B, HDAC4, RAD21, UBC, CENPH, MIS12",0,NA,0,NA,0,NA,0
"670",5906,"RAP1A",228,"HighConf","Novel","MAPK signaling pathway, Rap1 signaling pathway, Leukocyte transendothelial migration, Chemokine signaling pathway, cAMP signaling pathway, Focal adhesion, Ras signaling pathway, Platelet activation",17,"EPO, PDPK1, ITGAM, CTNND1, PIK3R3, PRKX, SKAP1, RAPGEF5, BRAF, UBC, SYK, CDC42, RET, GAB2, MAP2K6, PRKD1, ITGB1",0,NA,2,"PIK3R3, MAP2K6",0,NA,2
"671",9771,"RAPGEF5",815,"MedConf","Novel","Rap1 signaling pathway, Ras signaling pathway",2,"RAP1A, MRAS",0,NA,0,NA,0,NA,0
"672",5916,"RARG",772,"MedConf","Novel",NA,5,"ESRRA, NR0B2, RORA, NR4A1, NR1D1",0,NA,0,NA,0,NA,0
"673",22821,"RASA3",701,"MedConf","Novel","Ras signaling pathway",2,"UBC, MRAS",0,NA,0,NA,0,NA,0
"674",10156,"RASA4",835,"HighConf","Novel","Ras signaling pathway",1,"MRAS",0,NA,0,NA,0,NA,0
"675",9462,"RASAL2",834,"HighConf","Novel","Ras signaling pathway",1,"MRAS",0,NA,0,NA,0,NA,0
"676",8241,"RBM10",141,"MedConf","Novel",NA,5,"SNRPC, PTBP1, HRH2, CCAR1, IK",0,NA,0,NA,1,"SNRPC",1
"677",9584,"RBM39",116,"HighConf","Novel",NA,6,"SAP30BP, SRPK2, PRPF38A, NDUFA1, UBC, MFAP1",0,NA,0,NA,1,"PRPF38A",1
"678",3516,"RBPJ",52,"MedConf","Novel","Notch signaling pathway, Th1 and Th2 cell differentiation",9,"HDAC2, SNW1, KAT2B, E2F3, CREB1, NOTCH4, GATA3, SPEN, TLE2",0,NA,0,NA,1,"SNW1",1
"679",51308,"REEP2",802,"MedConf","Novel",NA,4,"BIRC5, CYP2A6, GTSE1, GRAMD3",0,NA,0,NA,0,NA,0
"680",5970,"RELA",74,"MedConf","Toll-like receptor signaling pathway","NF-kappa B signaling pathway, PI3K-Akt signaling pathway, Toll-like receptor signaling pathway, MAPK signaling pathway, TNF signaling pathway, NOD-like receptor signaling pathway, Chemokine signaling pathway, cAMP signaling pathway, Osteoclast differentiation, AGE-RAGE signaling pathway in diabetic complications, RIG-I-like receptor signaling pathway, Ras signaling pathway, Relaxin signaling pathway, Mitophagy - animal, T cell receptor signaling pathway, Sphingolipid signaling pathway, Apoptosis, Th17 cell differentiation, Th1 and Th2 cell differentiation",46,"SMARCE1, SP1, JUN, TGFB2, MAP2K6, STAT1, KAT2B, TAF1, IL12A, NCSTN, PDPK1, PARP1, TLR4, TNFRSF1A, MYD88, TICAM1, KLF4, EHMT1, NFKBIB, CEBPD, TLR2, CXCL8, ICAM1, IL1B, ERC1, IRF6, BCL3, CARD11, HSD17B4, CSF2, TFF3, MAP3K8, AGER, NFKBIE, IL17A, EGR2, IKBKB, SYK, HDAC2, RIPK1, MAP3K7, NGFR, UBC, UBB, RPS27A, PPP2CB",0,NA,14,"TLR4, TLR2, TICAM1, STAT1, RIPK1, MYD88, MAP3K8, MAP3K7, MAP2K6, JUN, IL1B, IL12A, IKBKB, CXCL8",0,NA,14
"681",473,"RERE",746,"HighConf","Novel",NA,1,"HDAC2",0,NA,0,NA,0,NA,0
"682",5979,"RET",149,"MedConf","Novel",NA,9,"PDLIM7, SH3GLB1, RAP1A, CREB1, CTNND1, EPN1, SH3GLB2, PXN, UBC",0,NA,0,NA,0,NA,0
"683",729857,"RGPD2",683,"MedConf","Novel","RNA transport",1,"UBC",0,NA,0,NA,0,NA,0
"684",8601,"RGS20",536,"HighConf","Novel",NA,26,"FPR3, NMS, BDKRB1, CXCL11, CXCR5, S1PR2, HTR1A, NPBWR2, CXCR4, CHRM2, OPRM1, SSTR4, NPY, MTNR1B, CCR8, CXCR3, CXCL8, NMUR2, GNAI3, HCAR2, CXCL13, PNOC, DRD2, C5, AGT, PTGDR2",0,NA,2,"CXCL8, CXCL11",0,NA,2
"685",8787,"RGS9",373,"MedConf","Novel",NA,4,"GNAT2, PDE6H, PDE6A, GNAI3",0,NA,0,NA,0,NA,0
"686",388,"RHOB",222,"MedConf","Novel",NA,16,"RHOV, ARHGDIB, ARHGEF3, ARHGEF6, ARHGAP32, KALRN, ARHGAP5, ARHGAP20, RHOF, ARHGAP9, ARHGAP15, UBC, A2M, CDC42, NGFR, SYK",0,NA,0,NA,0,NA,0
"687",54509,"RHOF",547,"HighConf","Novel",NA,13,"ARHGAP9, ARHGAP15, RHOV, A2M, KALRN, ARHGEF3, ARHGEF6, ARHGAP20, RHOB, ARHGAP5, CDC42, ARHGAP32, ARHGDIB",0,NA,0,NA,0,NA,0
"688",171177,"RHOV",313,"MedConf","Novel",NA,13,"ARHGDIB, ARHGEF3, ARHGEF6, ARHGAP32, KALRN, ARHGAP5, ARHGAP20, RHOF, ARHGAP9, ARHGAP15, RHOB, A2M, CDC42",0,NA,0,NA,0,NA,0
"689",83547,"RILP",399,"MedConf","Novel","Phagosome",8,"DYNLL1, DYNC1I2, DYNC2LI1, DCTN4, TUBA4A, DYNC1I1, DYNC1H1, TUBA1A",0,NA,0,NA,0,NA,0
"690",8737,"RIPK1",72,"MedConf","Toll-like receptor signaling pathway","NF-kappa B signaling pathway, Toll-like receptor signaling pathway, TNF signaling pathway, NOD-like receptor signaling pathway, RIG-I-like receptor signaling pathway, Apoptosis",14,"IKBKB, RELA, MAP3K3, MAP2K6, STAT1, CFLAR, TNFRSF1A, TICAM1, NFKBIB, CYLD, MADD, MAP3K7, RPS27A, UBC",0,NA,6,"TICAM1, STAT1, RELA, MAP3K7, MAP2K6, IKBKB",0,NA,6
"691",51132,"RLIM",648,"HighConf","Novel",NA,2,"UBC, SIN3A",0,NA,0,NA,0,NA,0
"692",6095,"RORA",521,"MedConf","Novel","Th17 cell differentiation",7,"RARG, CREB1, ESRRA, NR0B2, NR4A1, NR1D1, NCOA6",0,NA,0,NA,0,NA,0
"693",6143,"RPL19",94,"MedConf","Novel","Ribosome",33,"NIFK, EIF2S1, RPL37, RPL27, RPL3, RPL26L1, RPL3L, EIF3B, EIF3I, EFTUD2, EIF3A, EIF3J, EIF2S2, EIF2S3, SRP68, EIF4B, EIF4G1, SRP54, SEC11C, EIF4A1, RPL7L1, RPS2, GNB2L1, RPS8, RPL31, RPL32, RPLP2, RPL23A, UBC, RPL24, NOP2, RPL4, RPS27A",0,NA,0,NA,1,"EFTUD2",1
"694",6147,"RPL23A",84,"MedConf","Novel","Ribosome",37,"RPL4, RPL24, RPS2, RPS8, RPLP2, RPL31, GNB2L1, RPL32, RPL19, NIFK, EIF2S1, RPL37, RPL27, RPL3, RPL26L1, RPL3L, EIF3B, EIF3I, EIF3A, EIF3J, EIF2S2, EIF2S3, MRPL36, SRP68, EIF4B, EIF4G1, PA2G4, SRP54, SEC11C, EIF4A1, RPL7L1, IPO5, WDR31, RPS27A, UBB, NOP2, UBC",0,NA,0,NA,0,NA,0
"695",6152,"RPL24",87,"HighConf","Novel","Ribosome",30,"RPS2, RPS8, RPLP2, RPL31, RPL32, RPL19, EIF2S1, RPL37, RPL27, RPL3, RPL26L1, RPL3L, EIF3B, EIF3I, EIF3A, EIF3J, EIF2S2, EIF2S3, SRP68, EIF4B, EIF4G1, PA2G4, SRP54, SEC11C, EIF4A1, RPL7L1, UBC, RPL4, RPL23A, RPS27A",0,NA,0,NA,0,NA,0
"696",51121,"RPL26L1",107,"MedConf","Novel","Ribosome",28,"RPL3L, EIF3B, EIF3I, EIF3A, EIF3J, EIF2S2, EIF2S3, SRP68, EIF4B, EIF4G1, SRP54, SEC11C, EIF4A1, RPS8, RPL23A, RPL31, UBC, RPL32, RPL4, RPL37, RPL3, RPS2, RPS27A, EIF2S1, RPL27, RPL24, RPLP2, RPL19",0,NA,0,NA,0,NA,0
"697",6155,"RPL27",105,"MedConf","Novel","Ribosome",31,"RPL3, RPL26L1, RPL3L, EIF3B, EIF3I, EIF3A, EIF3J, EIF2S2, EIF2S3, SRP68, EIF4B, EIF4G1, PA2G4, SRP54, SEC11C, EIF4A1, RPL7L1, RPS8, RPL31, RPL4, RPLP2, RPL37, EIF2S1, RPS27A, RPL24, NIFK, RPL23A, RPS2, RPL19, RPL32, UBC",0,NA,0,NA,0,NA,0
"698",6122,"RPL3",106,"MedConf","Novel","Ribosome",31,"RPL26L1, RPL3L, EIF3B, EIF3I, EIF3A, EIF3J, EIF2S2, EIF2S3, SRP68, EIF4B, EIF4G1, PA2G4, SRP54, SEC11C, EIF4A1, GNL2, RPL37, RPL31, NIFK, RPS8, RPL27, EIF2S1, RPS2, RPL23A, RPL24, RPL4, RPLP2, RPL19, UBC, RPL32, RPS27A",0,NA,0,NA,0,NA,0
"699",6160,"RPL31",91,"HighConf","Novel","Ribosome",30,"RPL32, RPL19, NIFK, EIF2S1, RPL37, RPL27, RPL3, RPL26L1, RPL3L, EIF3B, EIF3I, EIF3A, EIF3J, EIF2S2, EIF2S3, SRP68, EIF4B, EIF4G1, SRP54, SEC11C, EIF4A1, RPL7L1, RPL24, UBC, RPS8, RPLP2, RPS27A, RPS2, RPL23A, RPL4",0,NA,0,NA,0,NA,0
"700",6161,"RPL32",93,"HighConf","Novel","Ribosome",30,"RPL19, EIF2S1, RPL37, RPL27, RPL3, RPL26L1, RPL3L, EIF3B, EIF3I, EIF3A, EIF3J, EIF2S2, EIF2S3, SRP68, EIF4B, EIF4G1, SRP54, SEC11C, EIF4A1, RPL7L1, RPL23A, RPL4, RPS2, RPL31, RPS27A, UBC, RPL24, GNB2L1, RPS8, RPLP2",0,NA,0,NA,0,NA,0
"701",6166,"RPL36AL",686,"HighConf","Novel","Ribosome",1,"UBC",0,NA,0,NA,0,NA,0
"702",6167,"RPL37",104,"MedConf","Novel","Ribosome",29,"RPL27, RPL3, RPL26L1, RPL3L, EIF3B, EIF3I, EIF3A, EIF3J, EIF2S2, EIF2S3, SRP68, EIF4B, EIF4G1, SRP54, SEC11C, EIF4A1, RPL7L1, RPL19, UBC, RPLP2, RPS2, RPL23A, EIF2S1, RPL31, RPS27A, RPS8, RPL32, RPL24, RPL4",0,NA,0,NA,0,NA,0
"703",6123,"RPL3L",108,"MedConf","Novel","Ribosome",32,"EIF3B, EIF3I, EIF3A, EIF3J, EIF2S2, EIF2S3, SRP68, EIF4B, EIF4G1, G3BP2, PA2G4, SRP54, SEC11C, EIF4A1, GNL2, RPL32, RPL23A, RPS2, RPL4, EIF2S1, RPL31, RPL24, RPL3, RPL19, UBC, RPL37, RPL27, RPS8, RPLP2, RPS27A, NIFK, RPL26L1",0,NA,0,NA,0,NA,0
"704",6124,"RPL4",85,"MedConf","Novel","Ribosome",33,"RPL24, RPS2, RPS8, RPLP2, RPL31, GNB2L1, RPL32, RPL19, NIFK, EIF2S1, RPL37, RPL27, RPL3, RPL26L1, RPL3L, EIF3B, EIF3I, EIF3A, EIF3J, EIF2S2, EIF2S3, SRP68, EIF4B, EIF4G1, PA2G4, SRP54, SEC11C, EIF4A1, RPL7L1, NOP2, RPL23A, RPS27A, UBC",0,NA,0,NA,0,NA,0
"705",285855,"RPL7L1",608,"HighConf","Novel",NA,9,"RPL4, RPL23A, RPL37, RPL27, RPL31, UBC, RPL24, RPL32, RPL19",0,NA,0,NA,0,NA,0
"706",6181,"RPLP2",90,"HighConf","Novel","Ribosome",28,"RPL31, RPL32, RPL19, EIF2S1, RPL37, RPL27, RPL3, RPL26L1, RPL3L, EIF3B, EIF3I, EIF3A, EIF3J, EIF2S2, EIF2S3, SRP68, EIF4B, EIF4G1, SRP54, SEC11C, EIF4A1, RPL24, RPL23A, RPL4, RPS27A, RPS2, RPS8, UBC",0,NA,0,NA,0,NA,0
"707",6187,"RPS2",88,"HighConf","Novel","Ribosome",35,"RPS8, RPLP2, RPL31, GNB2L1, RPL32, RPL19, NIFK, EIF2S1, RPL37, RPL27, RPL3, RPL26L1, RPL3L, EIF3B, EIF3I, EFTUD2, EIF3A, EIF3J, EIF2S2, EIF1, EIF2S3, SRP68, EIF4B, EIF4G1, SRP54, SEC11C, EIF4A1, WDR31, UBC, RPL24, RPL23A, UBB, RPL4, RPS27A, RSRC1",0,NA,0,NA,1,"EFTUD2",1
