EntrezID,GeneSymbol,GeneMappingID,ConfidenceCategory,Group,Pathway,Allnet.count,Ntwrk.all
6019,RLN2,518,MedConf,Novel,Relaxin signaling pathway,18,"GPBAR1, HRH2, GNG3, GNG10, ADRB2, INSL3, SCT, RLN3, GHRH, PTGER2, GPR15, HTR6, PTGIR, DRD5, P2RY11, VIPR1, MC2R, CALCR"
117579,RLN3,506,MedConf,Novel,Relaxin signaling pathway,47,"TAS2R50, GHRH, PTGER2, GPR15, HTR6, PTGIR, DRD5, P2RY11, VIPR1, MC2R, CALCR, RLN2, S1PR2, GPBAR1, HRH2, GNG3, GNG10, C5, GNAI3, AGT, DRD2, CXCL8, ADRB2, INSL3, CXCR5, CHRM2, CCR8, CXCR3, CXCR4, BDKRB1, TAS2R7, NPY, SSTR4, NMUR2, MTNR1B, CXCL13, PF4, PNOC, CXCL11, HTR1A, PTGDR2, FPR3, NPBWR2, NMS, HCAR2, SCT, OPRM1"
91445,RNF185,825,MedConf,Novel,,1,CFTR
9616,RNF7,778,HighConf,Novel,,1,PLRG1
6120,RPE,291,MedConf,Novel,,2,"PKN2, DNM1"
23322,RPGRIP1L,759,MedConf,Novel,,6,"DYNC1H1, TUBA4A, DYNC1I2, DYNLL1, YWHAG, TUBA1A"
6143,RPL19,78,MedConf,Novel,,10,"EIF2S3, EIF4G1, EIF4B, EIF3A, EIF3J, EIF3B, EIF2S1, EIF2S2, EIF4A1, EIF3I"
6147,RPL23A,50,MedConf,Novel,,11,"HNRNPM, EIF3I, EIF2S3, EIF4G1, EIF4B, EIF3A, EIF3J, EIF3B, EIF2S1, EIF2S2, EIF4A1"
6152,RPL24,117,HighConf,Novel,,11,"EIF4G1, EIF4B, EIF3A, EIF3J, EIF3B, EIF2S1, EIF2S2, EIF4A1, PSMB1, EIF3I, EIF2S3"
51121,RPL26L1,91,MedConf,Novel,,12,"NUP43, EIF4G1, EIF4B, EIF3A, EIF3J, EIF3B, EIF2S1, EIF2S2, EIF4A1, EIF3I, ATP1B3, EIF2S3"
6155,RPL27,113,MedConf,Novel,,11,"EIF4G1, EIF4B, EIF3A, EIF3J, EIF3B, EIF2S1, EIF2S2, PABPC4, EIF4A1, EIF3I, EIF2S3"
6122,RPL3,116,MedConf,Novel,,10,"EIF4G1, EIF4B, EIF3A, EIF3J, EIF3B, EIF2S1, EIF2S2, EIF4A1, EIF3I, EIF2S3"
6160,RPL31,118,HighConf,Novel,,11,"EIF4G1, EIF4B, EIF3A, EIF3J, EIF3B, EIF2S1, EIF2S2, EIF4A1, HNRNPM, EIF3I, EIF2S3"
6161,RPL32,120,HighConf,Novel,,10,"EIF4G1, EIF4B, EIF3A, EIF3J, EIF3B, EIF2S1, EIF2S2, EIF4A1, EIF3I, EIF2S3"
6166,RPL36AL,779,HighConf,Novel,,10,"EIF4A1, EIF3I, EIF2S3, EIF4G1, EIF4B, EIF3A, EIF3J, EIF3B, EIF2S1, EIF2S2"
6167,RPL37,726,MedConf,Novel,,10,"EIF4A1, EIF3I, EIF2S3, EIF4G1, EIF4B, EIF3A, EIF3J, EIF3B, EIF2S1, EIF2S2"
6123,RPL3L,119,MedConf,Novel,,11,"EIF4G1, EIF4B, EIF3A, EIF3J, EIF3B, EIF2S1, EIF2S2, PABPC4, EIF4A1, EIF3I, EIF2S3"
6124,RPL4,114,MedConf,Novel,,10,"EIF4G1, EIF4B, EIF3A, EIF3J, EIF3B, EIF2S1, EIF2S2, EIF4A1, EIF3I, EIF2S3"
6181,RPLP2,115,HighConf,Novel,,13,"EIF4G1, EIF4B, EIF3A, EIF3J, EIF3B, EIF2S1, EIF2S2, RPP25, ATP1B2, EIF4A1, EIF3I, ATP1B3, EIF2S3"
54913,RPP25,377,HighConf,RNA transport,RNA transport,13,"RPP40, BMS1, C18orf21, NOP14, RPP25L, RPS2, RPS8, RPS27A, RPLP2, DIEXF, RRP9, NOC4L, UTP18"
138716,RPP25L,831,MedConf,RNA transport,RNA transport,2,"RPP25, RPP40"
10799,RPP40,382,MedConf,RNA transport,RNA transport,11,"BMS1, NOP14, RPP25L, RPS2, RPS8, RPS27A, DIEXF, RRP9, NOC4L, UTP18, RPP25"
6187,RPS2,57,HighConf,Novel,,12,"EIF3I, EIF2S3, EIF4G1, EIF4B, EIF3A, EIF3J, EIF3B, EIF2S1, EIF2S2, RPP25, RPP40, EIF4A1"
6233,RPS27A,98,MedConf,Novel,,89,"UBE2I, EIF4G1, EIF4B, EIF3A, EIF3J, MAP3K7, ISG15, EIF3B, EIF2S1, EIF2S2, NFKBIB, RELA, KAT2B, CLTC, POLE, PARD3, CDC42, NGFR, SMAD4, SYT1, RAB5A, EGFR, CCNE1, LIG1, SCNN1G, TNFRSF1A, TICAM1, PSMF1, EHMT2, PPP2R5A, CLTA, EHMT1, RPP25, CXCL8, RPP40, ADRB2, CD14, CFTR, DNM1, PARP1, POLD3, FGF9, TACR1, CHRM2, FGF10, KRAS, TLR4, NFKBIE, SCNN1A, CYLD, POLD4, MAP3K8, JAG1, LY96, DTX1, BRAP, PPP2R5E, SUMO3, EIF4A1, PSMC4, PSMA3, PSMD7, PSMC1, PSMA6, PSMD11, PSMB1, PSMD3, PSMA5, PSMB4, PSMC2, PSMD6, PSMD1, PSMD2, PSMC5, PSMD12, PSMB5, PSMA7, PSMB2, PSMB9, PSMA1, PCNA, XAB2, PSMA4, PPP2CB, RIPK1, IRAK1, EIF3I, IKBKB, EIF2S3"
6202,RPS8,77,MedConf,Novel,,14,"EIF2S3, EIF4G1, EIF4B, EIF3A, EIF3J, EIF3B, EIF2S1, EIF2S2, RPP25, RPP40, ATP1B2, EIF4A1, EIF3I, ATP1B3"
10692,RRH,967,MedConf,Novel,,2,"GNG3, GNG10"
23378,RRP8,780,MedConf,Novel,,2,"HDAC2, SUV39H1"
9136,RRP9,374,MedConf,Novel,,3,"RPP25, RPP40, THOC1"
57142,RTN4,69,HighConf,Novel,,4,"ATP1B3, NGFR, CFL1, HNRNPM"
861,RUNX1,632,MedConf,Novel,,3,"SPI1, HDAC2, SMAD4"
6279,S100A8,523,HighConf,Novel,,4,"TLR4, MYD88, LY96, TIRAP"
9294,S1PR2,530,MedConf,Novel,"Neuroactive ligand-receptor interaction, Sphingolipid signaling pathway",34,"GNA15, GNA11, GNG3, GNG10, C5, GNAI3, AGT, DRD2, CXCL8, GNAO1, CXCR5, CHRM2, CCR8, CXCR3, CXCR4, BDKRB1, TAS2R7, NPY, SSTR4, NMUR2, MTNR1B, CXCL13, PF4, PNOC, CXCL11, HTR1A, PTGDR2, FPR3, NPBWR2, NMS, HCAR2, OPRM1, RLN3, TAS2R50"
6294,SAFB,685,MedConf,Novel,,3,"ACIN1, SF3B6, NCSTN"
29115,SAP30BP,674,MedConf,Novel,,4,"THOC1, DYNC1H1, HDAC2, SIN3A"
55206,SBNO1,741,MedConf,Novel,,1,SRSF2
950,SCARB2,336,MedConf,Novel,,10,"CLTA, ADRB2, CFTR, DNM1, TACR1, CHRM2, CLTC, SYT1, RAB5A, EGFR"
10389,SCML2,765,MedConf,Novel,,2,"HDAC2, EZH1"
6337,SCNN1A,644,MedConf,Novel,Aldosterone-regulated sodium reabsorption,5,"WNK3, RPS27A, UBB, SCNN1G, UBC"
6340,SCNN1G,306,MedConf,Novel,Aldosterone-regulated sodium reabsorption,6,"UBC, SCNN1A, WNK3, RPS27A, UBB, CTSD"
6343,SCT,504,MedConf,Novel,,15,"RLN3, PTGER2, HTR6, PTGIR, DRD5, P2RY11, VIPR1, MC2R, CALCR, RLN2, HRH2, GNG3, GNG10, ADRB2, INSL3"
113675,SDSL,893,MedConf,Novel,,2,"DLD, DBT"
25956,SEC31B,335,MedConf,Novel,,1,CLTA
55752,SEPT11,135,HighConf,Novel,,1,SIN3A
12,SERPINA3,872,MedConf,Novel,,2,"TGFB2, PF4"
5267,SERPINA4,870,MedConf,Novel,,2,"TGFB2, PF4"
3053,SERPIND1,789,MedConf,Novel,,1,GP1BA
710,SERPING1,868,MedConf,Novel,,2,"TGFB2, PF4"
56256,SERTAD4,672,MedConf,Novel,,1,PPP2CB
6419,SETMAR,880,MedConf,Novel,Lysine degradation,1,PLOD3
23451,SF3B1,111,HighConf,Novel,Spliceosome,47,"SRSF1, SFPQ, CDC5L, PLRG1, LSM6, EFTUD2, HNRNPH1, BCAS2, SF3B6, SRRM1, SRSF2, KAT2B, PRPF38A, SRSF3, POLR2J, POLR2F, CD2BP2, SNRPD3, PHF5A, SNRPC, TRA2B, LSM4, PPIH, COPB1, ARCN1, TIMM13, NIFK, SON, CCDC97, GPKOW, PCF11, HIST1H2BJ, HIST1H2BK, PRPF8, THOC1, PRPF31, YBX1, CCAR1, HNRNPA2B1, PAPOLA, XAB2, HNRNPM, PTBP1, SNW1, BAZ1B, TWISTNB, SF3B2"
10992,SF3B2,108,MedConf,Novel,Spliceosome,39,"SF3B1, SRSF1, CDC5L, PLRG1, LSM6, EFTUD2, HNRNPH1, BCAS2, SF3B6, SRRM1, SRSF2, PRPF38A, SRSF3, POLR2J, POLR2F, CD2BP2, SNRPD3, PHF5A, SNRPC, TRA2B, LSM4, PPIH, COPB1, TIMM13, RBM42, GPKOW, C2, PCF11, PRPF8, THOC1, PRPF31, YBX1, CCAR1, HNRNPA2B1, PAPOLA, XAB2, HNRNPM, PTBP1, SNW1"
51639,SF3B6,154,HighConf,Novel,Spliceosome,38,"SRRM1, SRSF2, PRPF38A, SRSF3, POLR2J, POLR2F, CD2BP2, SNRPD3, PHF5A, SNRPC, TRA2B, LSM4, PPIH, SON, SAFB, CCDC97, GPKOW, PCF11, PRPF8, PRPF31, YBX1, CCAR1, HNRNPA2B1, PAPOLA, XAB2, HNRNPM, PTBP1, SNW1, SF3B2, SF3B1, SRSF1, CDC5L, PLRG1, LSM6, EFTUD2, HNRNPH1, SRP54, BCAS2"
2810,SFN,191,MedConf,Novel,Aldosterone-regulated sodium reabsorption,15,"KIAA0930, YWHAG, CDC25B, CCNB2, RAB14, BRAF, IPO5, CSNK1G1, NSFL1C, TBC1D4, CDC25C, ZNF385A, HSPA5, EIF4B, YWHAH"
6421,SFPQ,126,MedConf,Novel,,6,"CDC5L, EFTUD2, SRSF3, PHF5A, HNRNPM, SF3B1"
8879,SGPL1,427,HighConf,Novel,Sphingolipid signaling pathway,2,"PPAP2A, SGPP2"
130367,SGPP2,936,HighConf,Novel,Sphingolipid signaling pathway,5,"SGPL1, PPAP2A, SMPD2, CERS3, ASAH1"
6449,SGTA,714,MedConf,Novel,,2,"PSMD12, LSM4"
51100,SH3GLB1,332,MedConf,Novel,,5,"PDGFRA, CSF1R, UBE2I, EGFR, FGFR3"
56904,SH3GLB2,826,MedConf,Novel,,4,"EGFR, FGFR3, PDGFRA, CSF1R"
25759,SHC2,875,MedConf,Novel,"Chemokine signaling pathway, Focal adhesion, Relaxin signaling pathway, Ras signaling pathway",9,"NGFR, EGFR, FGFR3, PDGFRB, PDGFRA, CSF1R, SYK, KRAS, FLT4"
388336,SHISA6,838,MedConf,Novel,,4,"PTK2B, GRIN3B, GRIN2D, GRIN3A"
25942,SIN3A,172,MedConf,Novel,Thyroid hormone signaling pathway,23,"CSNK2A2, SMAD4, MAX, SUFU, MBD3, NCOA6, ACO2, SAP30BP, PHF12, SIN3B, MORF4L1, DNTTIP1, MBD2, ELMSAN1, TRERF1, HIST1H2BJ, HIST1H2BK, PHF21A, HDAC4, MTA2, CHD4, HDAC2, SEPT11"
23309,SIN3B,695,MedConf,Novel,,4,"HDAC2, SIN3A, SMAD4, MAX"
8631,SKAP1,853,MedConf,Novel,Rap1 signaling pathway,2,"LAT, RAP1A"
6556,SLC11A1,633,MedConf,Novel,,1,SPI1
57084,SLC17A6,609,MedConf,Novel,Synaptic vesicle cycle,2,"SLC18A2, SLC17A8"
246213,SLC17A8,928,MedConf,Novel,Synaptic vesicle cycle,2,"SLC17A6, SLC18A2"
6571,SLC18A2,610,MedConf,Novel,"Serotonergic synapse, Synaptic vesicle cycle",7,"SLC17A8, APBA1, BZRAP1, LIN7B, SYT1, STX1A, SLC17A6"
6513,SLC2A1,751,HighConf,Novel,"Thyroid hormone signaling pathway, Insulin secretion",3,"EPAS1, MAX, ARNT"
6520,SLC3A2,58,MedConf,Novel,Protein digestion and absorption,8,"EIF3I, PTBP1, ACIN1, SRSF3, TRA2B, SLC7A9, SLC7A5, SLC7A7"
6531,SLC6A3,1039,MedConf,Novel,,2,"DRD2, FLOT2"
8140,SLC7A5,768,MedConf,Novel,,1,SLC3A2
9056,SLC7A7,1052,HighConf,Novel,Protein digestion and absorption,1,SLC3A2
11136,SLC7A9,710,MedConf,Novel,Protein digestion and absorption,4,"THOC1, DDX39A, THOC7, SLC3A2"
7871,SLMAP,671,MedConf,Novel,,2,"PPP2CB, STAT1"
4086,SMAD1,400,HighConf,Novel,,3,"BMP7, BMPR1B, SMAD4"
4089,SMAD4,230,HighConf,Novel,AGE-RAGE signaling pathway in diabetic complications,29,"YAP1, MAX, JUN, UBC, ARNT, SMAD1, PARP1, TGFB2, SP1, COL1A2, BMPR1B, RUNX1, SIN3B, ATP1B4, SMAD6, KLF4, GATA3, FOXH1, DLX1, HDAC2, RPS27A, UBE2I, UBB, SNW1, SIN3A, KAT2B, EPAS1, ATF3, THOC2"
4091,SMAD6,915,MedConf,Novel,,5,"MAP3K7, SMAD4, TGFB2, BMP7, BMPR1B"
6605,SMARCE1,168,HighConf,Novel,,3,"RELA, KAT2B, JUN"
91689,SMDT1,470,MedConf,Novel,,3,"CACNB4, CACNA1C, CACNA2D1"
6610,SMPD2,606,MedConf,Novel,Sphingolipid signaling pathway,7,"CERS3, ASAH1, SGPP2, NGFR, GNB2L1, TNFRSF1A, PPAP2A"
6631,SNRPC,213,HighConf,Novel,Spliceosome,37,"LSM4, PPIH, STOM, GPKOW, PCF11, PRPF8, PRPF31, YBX1, CCAR1, HNRNPA2B1, PAPOLA, XAB2, HNRNPM, PTBP1, SNW1, SF3B2, SF3B1, SRSF1, CDC5L, PLRG1, LSM6, EFTUD2, HNRNPH1, BCAS2, SF3B6, SRRM1, SRSF2, PRPF38A, SRSF3, POLR2J, POLR2F, CD2BP2, SNRPD3, RBM10, NDUFA2, WRAP53, PHF5A"
6634,SNRPD3,206,HighConf,Novel,Spliceosome,41,"PHF5A, SNRPC, TRA2B, LSM4, NUP155, PPIH, NUP188, GPKOW, PCF11, ZNF473, RANBP2, PRPF8, PRPF31, YBX1, CCAR1, HNRNPA2B1, PAPOLA, XAB2, HNRNPM, PTBP1, RAE1, NUP43, SNW1, SF3B2, SF3B1, SRSF1, CDC5L, PLRG1, LSM6, EFTUD2, HNRNPH1, BCAS2, SF3B6, SRRM1, SRSF2, PRPF38A, SRSF3, LUC7L, POLR2J, POLR2F, CD2BP2"
54212,SNTG1,927,MedConf,Novel,,1,CAV3
22938,SNW1,105,HighConf,Novel,"Spliceosome, Notch signaling pathway",44,"SF3B2, SF3B1, SRSF1, CDC5L, PLRG1, LSM6, EFTUD2, HNRNPH1, BCAS2, SF3B6, SRRM1, SRSF2, KAT2B, PRPF38A, SRSF3, POLR2J, POLR2F, CD2BP2, SNRPD3, PHF5A, SNRPC, TRA2B, SMAD4, LSM4, PPIH, RAD21, RBPJ, NOTCH4, GPKOW, PCF11, MFAP1, ATP1B4, HDAC4, TLE2, PRPF8, PRPF31, YBX1, CCAR1, HNRNPA2B1, PAPOLA, XAB2, HNRNPM, HDAC2, PTBP1"
112574,SNX18,393,MedConf,Novel,,10,"CFTR, DNM1, TACR1, CHRM2, CLTC, SYT1, RAB5A, EGFR, CLTA, ADRB2"
51429,SNX9,835,HighConf,Novel,,10,"CLTC, SYT1, RAB5A, EGFR, CLTA, ADRB2, CFTR, DNM1, TACR1, CHRM2"
8835,SOCS2,379,MedConf,Novel,Jak-STAT signaling pathway,2,"GH2, STAT1"
6651,SON,678,MedConf,Novel,,6,"HNRNPM, SF3B1, CDC5L, ACIN1, NXF1, SF3B6"
10174,SORBS3,561,MedConf,Novel,,6,"ITGA1, MYL7, MYLPF, PXN, ACTA2, VCL"
6667,SP1,545,HighConf,Novel,,8,"COL1A2, HMGCS2, CCND2, HDAC2, MAPK13, RELA, SMAD4, JUN"
221178,SPATA13,1036,MedConf,Novel,Regulation of actin cytoskeleton,1,CDC42
23013,SPEN,355,MedConf,Novel,,1,RBPJ
6688,SPI1,972,HighConf,Novel,Osteoclast differentiation,5,"CSF1R, TBPL2, E2F3, RUNX1, SLC11A1"
10417,SPON2,988,MedConf,Novel,,1,ITGAM
8405,SPOP,850,HighConf,Novel,,23,"PSMC4, PSMA3, PSMD7, PSMC1, PSMA6, PSMD11, PSMB1, PSMD3, PSMA5, PSMB4, PSMC2, PSMD6, PSMD1, PSMD2, PSMC5, PSMD12, PSMB5, PSMA7, PSMB2, PSMB9, PSMA1, PSMA4, PSMF1"
6697,SPR,658,MedConf,Novel,,1,PSMD3
200734,SPRED2,636,MedConf,Novel,,27,"RASA4, PSMC4, PSMA3, PSMD7, PSMC1, PSMA6, PSMD11, PSMB1, PSMD3, PSMA5, PSMB4, PSMC2, PSMD6, PSMD1, PSMD2, PSMC5, PSMD12, PSMB5, PSMA7, PSMB2, PSMB9, PSMA1, PSMA4, PSMF1, RASAL2, RASA3, KRAS"
6729,SRP54,150,HighConf,Novel,,1,SF3B6
6732,SRPK1,732,HighConf,Novel,,4,"SRSF1, SRSF2, PRPF38A, SRSF3"
6733,SRPK2,712,MedConf,Novel,,3,"PRPF8, ACIN1, PRPF38A"
10250,SRRM1,164,MedConf,RNA transport,RNA transport,50,"SRSF2, PRPF38A, SRSF3, POLR2J, POLR2F, CD2BP2, SNRPD3, PHF5A, SNRPC, TRA2B, THOC2, LSM4, NUP155, PPIH, NUP188, FYTTD1, CHTOP, NXT1, GPKOW, PCF11, POLDIP3, LUZP4, RANBP2, PRPF8, THOC1, DDX39A, PRPF31, YBX1, CCAR1, THOC7, HNRNPA2B1, PAPOLA, XAB2, HNRNPM, EIF3I, PTBP1, RAE1, NUP43, SNW1, SF3B2, SF3B1, SRSF1, CDC5L, PLRG1, LSM6, EFTUD2, HNRNPH1, BCAS2, NXF1, SF3B6"
6426,SRSF1,125,HighConf,Novel,Spliceosome,55,"CDC5L, PLRG1, LSM6, EFTUD2, HNRNPH1, BCAS2, NXF1, SF3B6, NCSTN, SRRM1, SRSF2, IK, PRPF38A, SYNCRIP, SRSF3, POLR2J, POLR2F, CD2BP2, SNRPD3, PHF5A, SNRPC, TRA2B, THOC2, LSM4, NUP155, PPIH, NUP188, FYTTD1, CHTOP, NXT1, GPKOW, PCF11, SRPK1, POLDIP3, LUZP4, RANBP2, PRPF8, THOC1, DDX39A, PRPF31, PSMD7, PSMC1, YBX1, CCAR1, THOC7, HNRNPA2B1, PAPOLA, XAB2, HNRNPM, PTBP1, RAE1, NUP43, SNW1, SF3B2, SF3B1"
6427,SRSF2,171,MedConf,Novel,Spliceosome,56,"PRPF38A, SRSF3, POLR2J, POLR2F, CD2BP2, SNRPD3, PHF5A, SNRPC, TRA2B, THOC2, LSM4, NUP155, PTMA, YAP1, PPIH, NUP188, FYTTD1, CHTOP, NXT1, GPKOW, PCF11, SRPK1, SBNO1, POLDIP3, LUZP4, RANBP2, PRPF8, THOC1, DDX39A, PRPF31, PSMB1, PSMA5, YBX1, PSMA1, CCAR1, THOC7, HNRNPA2B1, PAPOLA, XAB2, HNRNPM, PTBP1, RAE1, NUP43, SNW1, SF3B2, SF3B1, SRSF1, CDC5L, PLRG1, LSM6, EFTUD2, HNRNPH1, BCAS2, NXF1, SF3B6, SRRM1"
6428,SRSF3,193,MedConf,Novel,Spliceosome,59,"POLR2J, POLR2F, CD2BP2, SNRPD3, PHF5A, EIF4H, SNRPC, TRA2B, THOC2, LSM4, NUP155, PPIH, NUP188, FYTTD1, CHTOP, NXT1, GPKOW, PCF11, SRPK1, TAP1, TMEM14B, POLDIP3, LUZP4, RANBP2, PRPF8, THOC1, DDX39A, PRPF31, YBX1, CCAR1, THOC7, HNRNPA2B1, PAPOLA, XAB2, SLC3A2, HNRNPM, PTBP1, RAE1, NUP43, SNW1, SF3B2, SF3B1, NOP2, SRSF1, SFPQ, CDC5L, PLRG1, LSM6, EFTUD2, HNRNPH1, BCAS2, NXF1, SF3B6, SRRM1, SRSF2, TMEM177, IK, PRPF38A, SYNCRIP"
140809,SRXN1,80,MedConf,Novel,,5,"ATP6V1B2, CFL1, PSMD7, PSMA5, PSMD2"
54961,SSH3,634,MedConf,Novel,Regulation of actin cytoskeleton,3,"PPP3R2, CFL2, CFL1"
6754,SSTR4,489,MedConf,Novel,Neuroactive ligand-receptor interaction,31,"NMUR2, MTNR1B, CXCL13, PF4, PNOC, CXCL11, HTR1A, PTGDR2, FPR3, NPBWR2, NMS, HCAR2, OPRM1, RLN3, TAS2R50, S1PR2, GNG3, GNG10, C5, GNAI3, AGT, DRD2, CXCL8, CXCR5, CHRM2, CCR8, CXCR3, CXCR4, BDKRB1, TAS2R7, NPY"
29101,SSU72,178,MedConf,Novel,,1,VCL
6772,STAT1,200,HighConf,Novel,"Toll-like receptor signaling pathway, NOD-like receptor signaling pathway, Osteoclast differentiation, Chemokine signaling pathway, AGE-RAGE signaling pathway in diabetic complications, Thyroid hormone signaling pathway, Jak-STAT signaling pathway",28,"EGFR, EPO, GNB2L1, TNFRSF1A, PDGFRB, PDGFRA, SOCS2, CSF2, CXCR4, IL22, THPO, IL12A, IL12RB2, IL27RA, IRF9, SLMAP, IL17A, PTPN2, USP18, CYLD, EBI3, GATA3, RIPK1, EIF2AK2, MAPK13, ISG15, AHSA1, BCL2L1"
3925,STMN1,286,MedConf,Novel,MAPK signaling pathway,5,"TUBA1A, TUBA4A, MAPK13, CDC42, PRKAR2B"
2040,STOM,682,MedConf,Novel,,2,"HNRNPM, SNRPC"
55014,STX17,525,HighConf,Novel,,2,"STX1B, STX18"
53407,STX18,110,MedConf,Novel,Phagosome,16,"TMED10, COPB1, ARCN1, GOSR2, TMED3, KIF18A, STX17, VTI1A, NAPB, STX1B, KIF1A, KIF21B, KIF16B, KIF26B, BET1L, KIF4A"
6804,STX1A,397,MedConf,Novel,"Synaptic vesicle cycle, Insulin secretion",10,"STX1B, SLC18A2, APBA2, APBA1, BZRAP1, LIN7B, SYT5, CACNA1C, CACNA2D2, SYT1"
112755,STX1B,528,HighConf,Novel,Synaptic vesicle cycle,7,"BET1L, STX18, GOSR2, STX1A, STX17, VTI1A, NAPB"
51684,SUFU,296,HighConf,Novel,,25,"PSMF1, PSMC4, PSMA3, PSMD7, PSMC1, PSMA6, PSMD11, PSMB1, PSMD3, PSMA5, PSMB4, PSMC2, PSMD6, PSMD1, PSMD2, PSMC5, PSMD12, PSMB5, PSMA7, PSMB2, PSMB9, PSMA1, PSMA4, HDAC2, SIN3A"
6612,SUMO3,4,HighConf,RNA transport,RNA transport,19,"XPA, RANGAP1, RAE1, NUP43, RPS27A, UBE2I, UBB, TOP2A, NUP155, NUP188, PHC2, UBC, UBE2V2, PARP1, BIRC5, USPL1, PGD, CDCA8, RANBP2"
23353,SUN1,931,HighConf,Novel,,1,UBE2I
6839,SUV39H1,264,HighConf,Novel,Lysine degradation,9,"PLOD3, MBD3, HIST1H2BJ, HIST1H2BK, RRP8, BAHD1, MTA2, CHD4, HDAC2"
79723,SUV39H2,265,HighConf,Novel,Lysine degradation,1,PLOD3
51111,SUV420H1,879,MedConf,Novel,,1,PLOD3
23512,SUZ12,747,MedConf,Novel,,2,"HDAC2, EZH1"
6840,SVIL,176,MedConf,Novel,,1,VCL
93426,SYCE1,815,MedConf,Novel,,1,UBE2I
50511,SYCP3,930,MedConf,Novel,,1,UBE2I
6850,SYK,361,MedConf,Novel,"NF-kappa B signaling pathway, PI3K-Akt signaling pathway, Osteoclast differentiation, Fc epsilon RI signaling pathway",22,"ITGAV, PLA2G4A, CSF2, GAB2, CLEC7A, TRAT1, SHC2, CD28, LAT2, PIK3R3, PTPN6, LAT, RELA, CDC42, ABI1, PTK2B, JUN, FGA, RAP1A, HCLS1, RHOB, KLRG1"
10492,SYNCRIP,188,MedConf,Novel,,5,"SRSF3, LSM4, HNRNPM, DDX3X, SRSF1"
23224,SYNE2,754,MedConf,Novel,,1,UBE2I
6857,SYT1,243,MedConf,Novel,Synaptic vesicle cycle,30,"RAB5A, EGFR, UBC, SCARB2, PIK3C2A, ITSN2, CLTA, ADRB2, LDLR, SNX18, AAK1, STX1A, CFTR, DNM1, WNT5A, TF, AGFG1, APOB, EPN1, TACR1, CHRM2, SLC18A2, SNX9, APBA1, BZRAP1, LIN7B, ACTR2, RPS27A, UBB, CLTC"
6861,SYT5,957,MedConf,Novel,,3,"CACNA1C, CACNA2D2, STX1A"
6869,TACR1,449,HighConf,Novel,Neuroactive ligand-receptor interaction,49,"CHRM2, EDN1, BDKRB1, NMUR2, NMS, P2RY11, MLNR, GNRH2, GNA15, PROK1, AVPR1A, TACR3, TRH, LTB4R, GPR4, UTS2B, KISS1, SNX9, XCL2, ACTR2, PIK3R3, RPS27A, UBB, GNA11, CLTC, ADRBK1, GNG3, SYT1, RAB5A, EGFR, GNG10, UBC, SCARB2, PIK3C2A, ITSN2, CLTA, AGT, ADRB2, LDLR, SNX18, AAK1, CFTR, DNM1, WNT5A, KALRN, TF, AGFG1, APOB, EPN1"
6870,TACR3,535,MedConf,Novel,Neuroactive ligand-receptor interaction,24,"TRH, LTB4R, GPR4, UTS2B, KISS1, XCL2, PIK3R3, GNA11, ADRBK1, GNG3, GNG10, AGT, KALRN, TACR1, EDN1, BDKRB1, NMUR2, NMS, P2RY11, MLNR, GNRH2, GNA15, PROK1, AVPR1A"
6872,TAF1,249,MedConf,Novel,,1,MAX
6883,TAF12,248,MedConf,Novel,,3,"MAX, CCND2, KAT2B"
6874,TAF4,183,MedConf,Novel,,2,"KAT2B, MAX"
51347,TAOK3,1040,MedConf,Novel,MAPK signaling pathway,1,MAP2K6
6890,TAP1,753,MedConf,Novel,Phagosome,4,"CALR, HSPA5, SRSF3, PDIA3"
259296,TAS2R50,507,MedConf,Novel,,26,"S1PR2, GNG3, GNG10, GNAI3, AGT, DRD2, CXCL8, CXCR5, CHRM2, CCR8, CXCR3, CXCR4, BDKRB1, NPY, SSTR4, NMUR2, MTNR1B, CXCL13, PF4, CXCL11, HTR1A, FPR3, NPBWR2, HCAR2, OPRM1, RLN3"
50837,TAS2R7,487,MedConf,Novel,,26,"NPY, SSTR4, NMUR2, MTNR1B, CXCL13, PF4, CXCL11, HTR1A, FPR3, NPBWR2, HCAR2, OPRM1, RLN3, S1PR2, GNG3, GNG10, GNAI3, AGT, DRD2, CXCL8, CXCR5, CHRM2, CCR8, CXCR3, CXCR4, BDKRB1"
9882,TBC1D4,827,MedConf,Novel,Thyroid hormone signaling pathway,5,"YWHAH, SFN, YWHAG, RAB14, EIF4E3"
6902,TBCA,285,MedConf,Novel,,2,"TUBA1A, TUBA4A"
26608,TBL2,344,MedConf,Novel,,1,PDPK1
387332,TBPL2,581,MedConf,Novel,,2,"ELK4, SPI1"
51224,TCEB3B,921,MedConf,Novel,,1,THOC7
10312,TCIRG1,81,MedConf,Novel,"Phagosome, Synaptic vesicle cycle",5,"ATP6V1B2, PPA1, ATP6AP1, TF, ATP6V0A4"
200132,TCTEX1D1,877,HighConf,Novel,,2,"DYNLL1, DYNC2LI1"
55775,TDP1,757,MedConf,Novel,,1,POLB
7018,TF,444,MedConf,Novel,,15,"TACR1, CHRM2, BMPR1B, ATP6V0A4, TCIRG1, ATP6V1B2, CLTC, SYT1, RAB5A, EGFR, CLTA, ADRB2, CFTR, ATP6AP1, DNM1"
7033,TFF3,970,MedConf,Novel,,2,"RELA, EGFR"
