"GeneSymbol","EntrezID","X","Zscore","NetworkDegree","Exp_Stat_Value","KEGGdb","LowestCSAscore","LowestCSAscoreCorrected","ZSdes","NAdes","CSAdes","Replicate1","KEGG.1","KEGG.class.iteration1","Network.1","Network.class.iteration1","KEGG.2","KEGG.class.iteration2","Network.2","Network.class.iteration2","KEGG.3","KEGG.class.iteration3","Network.3","Network.class.iteration3","KEGG.4","KEGG.class.iteration4","Network.4","Network.class.iteration4","KEGG.5","KEGG.class.iteration5","Pathway"
"PIK3CA","5290",10162,0.039,0,1,"Present",1,1,"0","0","0",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"PIK3CB","5291",10163,0.601,0,1,"Present",0.589,0.589,"0","0","0",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"PIK3CD","5293",10165,1.269,0,1,"Present",1,1,"0","0","0",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"PIK3CG","5294",10166,-0.452,0,1,"Present",0.678,0.678,"0","0","0",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"PIK3IP1","113791",1225,0.434,0,1,"Absent",1,1,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"PIK3R1","5295",10167,0.093,0,1,"Present",1,1,"0","0","0",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"PIK3R2","5296",10168,-0.961,0,1,"Present",1,1,"0","0","0",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"PIK3R3","8503",16362,-2.472,4,1,"Present",1.155,1.155,"HitbyZS","HitbyNA","HitbyCSA",1,"Yes",1,"Yes",1,"Yes",1,"Yes",1,"Yes",1,"Yes",1,"Yes",1,"Yes",1,"Yes",1,"Regulation of actin cytoskeleton ; Chagas disease (American trypanosomiasis) ; Toll-like receptor signaling pathway ; Toxoplasmosis ; Leukocyte transendothelial migration ; Chemokine signaling pathway ; Focal adhesion ; Amoebiasis ; Hepatitis C ; Osteoclast differentiation ; Fc gamma R-mediated phagocytosis ; Apoptosis ; Bacterial invasion of epithelial cells ; Pancreatic cancer ; Prostate cancer ; Jak-STAT signaling pathway ; T cell receptor signaling pathway ; Chronic myeloid leukemia ; Fc epsilon RI signaling pathway ; Melanoma ; Natural killer cell mediated cytotoxicity ; Neurotrophin signaling pathway ; VEGF signaling pathway ; Renal cell carcinoma ; Progesterone-mediated oocyte maturation"
"PIK3R4","30849",6893,-0.128,0,1,"Present",1,1,"0","0","0",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"PIK3R5","23533",4842,0.305,0,1,"Present",1,1,"0","0","0",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"PIK3R6","146850",2568,0.054,0,1,"Absent",0.973,0.973,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"PIKFYVE","200576",3704,0.157,0,0,"Present",1,1,"0","0","0",0,"No",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"PILRA","29992",6786,0.125,0,1,"Absent",0.434,0.434,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"PILRB","29990",6784,0.331,0,1,"Absent",1,1,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"PIM1","5292",10164,0.59,0,1,"Present",1,1,"0","0","0",0,"No",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"PIM2","11040",903,0.132,0,1,"Present",1,1,"0","0","0",0,"No",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"No",0,"No",0,"No",0,NA
"PIM3","415116",8649,-0.013,0,1,"Absent",1,1,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"PIN1","5300",10172,0.098,0,1,"Present",1,1,"0","0","0",0,"No",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"PIN4","5303",10173,-0.167,0,1,"Absent",1,1,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"PINK1","65018",13366,-0.473,0,1,"Present",1,1,"0","0","0",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"PINX1","54984",10755,-0.64,0,1,"Absent",1,1,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"PIP","5304",10174,-1.406,2,0,"Absent",0.589,0.589,"0","HitbyNA","HitbyCSA",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,NA
"PIP4K2A","5305",10175,0.553,0,1,"Present",1,1,"0","0","0",0,"No",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"PIP4K2B","8396",15782,-0.888,0,1,"Present",0.973,0.973,"0","0","0",0,"No",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"PIP4K2C","79837",14931,1.094,0,1,"Present",1,1,"0","0","0",0,"No",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"PIP5K1A","8394",15773,0.561,0,1,"Present",1,1,"0","0","0",0,"No",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"PIP5K1B","8395",15778,-0.539,0,0,"Present",1,1,"0","0","0",0,"No",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"PIP5K1C","23396",4737,-1.188,2,1,"Present",1,1,"0","HitbyNA","HitbyCSA",0.5,"No",0.5,"No",0.5,"Yes",1,"No",1,"Yes",1,"No",1,"Yes",1,"No",1,"Yes",1,"Regulation of actin cytoskeleton ; Focal adhesion ; Endocytosis ; Fc gamma R-mediated phagocytosis"
"PIP5KL1","138429",2243,0.165,0,1,"Present",1,1,"0","0","0",0,"No",0,"No",0,"No",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"PIPOX","51268",9715,1.362,0,1,"Present",1,1,"0","0","0",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"PIR","8544",16445,-0.103,0,1,"Absent",1,1,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"PISD","23761",4960,-0.836,0,1,"Present",1,1,"0","0","0",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"PITHD1","57095",11880,0.529,0,1,"Absent",1,1,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"PITPNA","5306",10176,0.109,0,1,"Absent",1,1,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"PITPNB","23760",4959,0.79,0,1,"Absent",1,1,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"PITPNC1","26207",5587,1.73,0,1,"Absent",1.155,1.155,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"PITPNM1","9600",17749,0.604,0,1,"Absent",1,1,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"PITPNM2","57605",12171,-0.673,0,1,"Absent",1,1,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"PITPNM3","83394",15571,0.039,0,1,"Absent",1,1,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"PITRM1","10531",486,0.258,0,1,"Absent",1,1,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"PITX1","5307",10177,-3.836,2,1,"Absent",1.155,1.155,"HitbyZS","HitbyNA","HitbyCSA",1,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,NA
"PITX2","5308",10178,-0.511,0,1,"Present",1,1,"0","0","0",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"PITX3","5309",10179,-1.513,1,1,"Absent",1,1,"0","HitbyNA","HitbyCSA",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,NA
"PIWIL1","9271",17367,-2.275,0,1,"Present",0.841,0.841,"HitbyZS","HitbyNA","HitbyCSA",1,"No",0.5,"No",0.5,"No",0.5,"No",0.5,"No",0.5,"No",0.5,"No",0.5,"No",0.5,"No",0.5,NA
"PIWIL2","55124",10871,0.434,0,1,"Present",1,1,"0","0","0",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"PIWIL3","440822",8859,-0.146,0,0,"Present",1,1,"0","0","0",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"PIWIL4","143689",2437,-0.249,0,1,"Present",1,1,"0","0","0",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"PJA1","64219",13039,1.174,0,1,"Absent",1,1,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"PJA2","9867",17992,-0.294,0,1,"Absent",1,1,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"PKD1","5310",10180,-1.194,2,1,"Absent",1.155,1.155,"0","HitbyNA","HitbyCSA",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,NA
"PKD1L1","168507",3310,-0.47,0,0,"Absent",0.492,0.492,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"PKD1L2","114780",1265,-0.661,0,1,"Absent",1,1,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"PKD1L3","342372",7344,0.193,0,0,"Absent",1,1,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"PKD2","5311",10181,0.068,0,1,"Absent",1,1,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"PKD2L1","9033",16946,-0.74,0,1,"Absent",1,1,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"PKD2L2","27039",5846,0.095,0,0,"Absent",1,1,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"PKDCC","91461",17160,2.757,0,1,"Absent",1.155,1.155,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"PKDREJ","10343",321,0.891,0,0,"Absent",1,1,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"PKHD1","5314",10183,0.005,0,0,"Absent",1,1,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"PKHD1L1","93035",17411,-0.382,0,0,"Absent",1,1,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"PKIA","5569",11279,-0.834,0,1,"Absent",1,1,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"PKIB","5570",11289,0.747,0,1,"Absent",1,1,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"PKIG","11142",991,-2.882,0,1,"Absent",1.155,1.155,"HitbyZS","HitbyNA","HitbyCSA",1,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,NA
"PKLR","5313",10182,-0.781,0,0,"Present",1,1,"0","0","0",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"PKM","5315",10184,1.141,0,1,"Present",1,1,"0","0","0",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"PKMYT1","9088",17057,0.197,0,1,"Present",1,1,"0","0","0",0,"No",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"PKN1","5585",11427,-0.675,0,1,"Absent",1,1,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"PKN2","5586",11437,-1.098,2,1,"Absent",1,1,"0","HitbyNA","HitbyCSA",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,NA
"PKN3","29941",6743,0.318,0,1,"Absent",1,1,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"PKNOX1","5316",10185,0.478,0,1,"Absent",1,1,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"PKNOX2","63876",12884,1.687,0,1,"Absent",1.155,1.155,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"PKP1","5317",10186,-2.469,0,1,"Absent",1.155,1.155,"HitbyZS","HitbyNA","HitbyCSA",1,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,NA
"PKP2","5318",10187,-0.413,0,0,"Present",1,1,"0","0","0",0,"No",0,"No",0,"No",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"PKP3","11187",1037,-1.005,4,1,"Absent",1,1,"0","HitbyNA","HitbyCSA",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,NA
"PKP4","8502",16357,1.548,0,1,"Absent",1.155,1.155,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"PLA1A","51365",9799,1.047,0,1,"Absent",1,1,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"PLA2G10","8399",15791,0.079,0,1,"Present",1,1,"0","0","0",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"PLA2G12A","81579",15398,-0.435,0,1,"Present",1,1,"0","0","0",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"PLA2G12B","84647",16128,0.282,0,1,"Present",1,1,"0","0","0",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"PLA2G15","23659",4937,0.67,0,1,"Present",1,1,"0","0","0",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"PLA2G16","11145",994,1.823,0,0,"Absent",1,1,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"PLA2G1B","5319",10188,-0.45,0,1,"Present",1,1,"0","0","0",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"PLA2G2A","5320",10189,-0.148,0,1,"Present",1,1,"0","0","0",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"PLA2G2D","26279",5639,-1.857,0,1,"Present",1.155,1.155,"0","0","0",0.5,"Yes",1,"No",1,"Yes",1,"No",1,"Yes",1,"No",1,"Yes",1,"No",1,"Yes",1,"MAPK signaling pathway ; Toxoplasmosis ; Ether lipid metabolism ; GnRH signaling pathway ; Long-term depression ; Fc epsilon RI signaling pathway ; VEGF signaling pathway ; Linoleic acid metabolism"
"PLA2G2E","30814",6872,-0.229,0,0,"Present",1,1,"0","0","0",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"PLA2G2F","64600",13194,-0.11,0,0,"Present",1,1,"0","0","0",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"PLA2G3","50487",9382,0.547,0,0,"Present",1,1,"0","0","0",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"PLA2G4A","5321",10190,-1.325,0,1,"Present",1,1,"0","0","0",0.5,"Yes",1,"No",1,"Yes",1,"No",1,"Yes",1,"No",1,"Yes",1,"No",1,"Yes",1,"MAPK signaling pathway ; Toxoplasmosis ; Fc gamma R-mediated phagocytosis ; Ether lipid metabolism ; GnRH signaling pathway ; Long-term depression ; Fc epsilon RI signaling pathway ; VEGF signaling pathway ; Linoleic acid metabolism"
"PLA2G4C","8605",16519,0.885,0,1,"Absent",1,1,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"PLA2G4D","283748",6217,-1.223,0,1,"Present",1,1,"0","0","0",0.5,"No",0.5,"No",0.5,"Yes",1,"No",1,"Yes",1,"No",1,"Yes",1,"No",1,"Yes",1,"Fc gamma R-mediated phagocytosis"
"PLA2G4E","123745",1678,-0.257,0,1,"Present",1,1,"0","0","0",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"PLA2G4F","255189",5156,-0.95,0,0,"Present",1,1,"0","0","0",0,"No",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"PLA2G5","5322",10191,-0.887,0,1,"Present",1,1,"0","0","0",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"PLA2G6","8398",15783,-1.083,0,1,"Present",1,1,"0","0","0",0.5,"Yes",1,"No",1,"Yes",1,"No",1,"Yes",1,"No",1,"Yes",1,"No",1,"Yes",1,"MAPK signaling pathway ; Toxoplasmosis ; Fc gamma R-mediated phagocytosis ; Ether lipid metabolism ; GnRH signaling pathway ; Long-term depression ; Fc epsilon RI signaling pathway ; VEGF signaling pathway ; Linoleic acid metabolism"
"PLA2G7","7941",14698,-0.225,0,1,"Present",1,1,"0","0","0",0,"No",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"PLA2R1","22925",4366,-0.995,0,1,"Present",0.589,0.589,"0","0","0",0,"No",0,"No",0,"No",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"PLAA","9373",17512,0.569,0,1,"Present",1,1,"0","0","0",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"PLAC1","10761",677,-0.035,0,1,"Absent",1,1,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"PLAC4","191585",3542,-1.657,0,0,"Absent",1.155,1.155,"0","0","0",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,NA
"PLAC8","51316",9764,-1.181,1,1,"Absent",1,1,"0","HitbyNA","HitbyCSA",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,NA
"PLAC8L1","153770",2901,-0.801,0,1,"Absent",0.972,0.972,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"PLAC9","219348",3975,-2.07,0,0,"Absent",1,1,"HitbyZS","HitbyNA","HitbyCSA",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,NA
"PLAG1","5324",10192,-2.369,0,1,"Absent",0.972,0.972,"HitbyZS","HitbyNA","HitbyCSA",1,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,NA
"PLAGL1","5325",10193,-0.078,0,1,"Absent",1,1,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"PLAGL2","5326",10194,-1.535,0,1,"Absent",1,1,"0","0","0",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,NA
"PLAT","5327",10195,-0.854,0,1,"Present",1,1,"0","0","0",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"PLAU","5328",10196,-0.228,0,1,"Present",1,1,"0","0","0",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"PLAUR","5329",10197,0.135,0,1,"Present",1,1,"0","0","0",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"PLB1","151056",2781,0.871,0,1,"Present",1,1,"0","0","0",0,"No",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"PLBD1","79887",14974,2.453,0,1,"Absent",1.155,1.155,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"PLBD2","196463",3597,0.116,0,1,"Absent",1,1,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"PLCB1","23236",4610,0.558,0,1,"Present",1,1,"0","0","0",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"PLCB2","5330",10199,-0.835,0,1,"Present",1,1,"0","0","0",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"PLCB3","5331",10200,-0.623,0,0,"Present",1,1,"0","0","0",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"PLCB4","5332",10201,-1.694,0,1,"Present",1,1,"0","0","0",0.5,"Yes",1,"No",1,"Yes",1,"No",1,"Yes",1,"No",1,"Yes",1,"No",1,"Yes",1,"Chagas disease (American trypanosomiasis) ; Chemokine signaling pathway ; Amoebiasis ; GnRH signaling pathway ; African trypanosomiasis ; Long-term depression ; Gap junction"
"PLCD1","5333",10202,1.191,0,1,"Present",1,1,"0","0","0",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"PLCD3","113026",1153,-0.627,0,1,"Present",1,1,"0","0","0",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"PLCD4","84812",16212,-0.232,0,1,"Present",0.686,0.686,"0","0","0",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"PLCE1","51196",9661,-2.464,0,1,"Present",1.155,1.155,"HitbyZS","HitbyNA","HitbyCSA",1,"No",0.5,"No",0.5,"No",0.5,"No",0.5,"No",0.5,"No",0.5,"No",0.5,"No",0.5,"No",0.5,NA
"PLCG1","5335",10215,-0.77,0,1,"Present",0.972,0.972,"0","0","0",0,"No",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"PLCG2","5336",10219,0.719,0,1,"Present",1,1,"0","0","0",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"PLCH1","23007",4418,-0.111,0,0,"Absent",1,1,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"PLCH2","9651",17795,0.456,0,0,"Absent",1,1,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"PLCL1","5334",10206,-0.809,0,1,"Absent",1,1,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"PLCL2","23228",4603,0.425,0,1,"Absent",1,1,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"PLCXD1","55344",11088,-0.486,0,1,"Absent",1,1,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"PLCXD2","257068",5239,1.999,0,1,"Absent",1.155,1.155,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"PLCXD3","345557",7430,1.314,0,0,"Absent",1.155,1.155,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"PLCZ1","89869",16854,0.089,0,0,"Present",1,1,"0","0","0",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
