"GeneSymbol","KEGGpresence","EntrezID","Replicate1","Zscore","ConfidenceCategory","KEGG.1","KEGG.class.iteration1","Network.1","Network.class.iteration1","KEGG.2","KEGG.class.iteration2","Network.2","Network.class.iteration2","KEGG.3","KEGG.class.iteration3","Network.3","Network.class.iteration3","Pathway"
"MNT","Absent",4335,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MNX1","Present",3110,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"MOAP1","Absent",64112,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MOB1A","Absent",55233,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"MOB2","Absent",81532,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MOB3A","Absent",126308,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MOB3B","Absent",79817,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MOB3C","Absent",148932,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MOB4","Absent",25843,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MOBP","Absent",4336,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MOCS1","Present",4337,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"MOCS2","Present",4338,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"MOG","Absent",4340,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MOGAT1","Absent",116255,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"MOGAT2","Present",80168,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"MOGS","Present",7841,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"MOK","Absent",5891,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MON1A","Absent",84315,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MON1B","Absent",22879,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MON2","Absent",23041,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MORC1","Absent",27136,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MORC2","Absent",22880,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MORC4","Absent",79710,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MORF4L1","Absent",10933,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MORF4L2","Absent",9643,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MORN2","Absent",729967,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MORN4","Absent",118812,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MOS","Present",4342,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"MOSPD1","Absent",56180,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MOSPD3","Absent",64598,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MOV10","Absent",4343,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MOV10L1","Absent",54456,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MOXD1","Absent",26002,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MPC1","Absent",51660,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MPC2","Absent",25874,0.5,0.5,"MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf",NA
"MPDU1","Absent",9526,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MPDZ","Present",8777,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"MPEG1","Absent",219972,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MPG","Present",4350,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"MPHOSPH10","Present",10199,0,0,"LowConf","No","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"MPHOSPH6","Present",10200,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"MPHOSPH8","Absent",54737,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MPL","Present",4352,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"MPLKIP","Absent",136647,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MPND","Absent",84954,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MPO","Present",4353,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"MPP1","Absent",4354,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MPP2","Absent",4355,0.5,0.5,"MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf",NA
"MPP3","Absent",4356,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MPP4","Absent",58538,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"MPP5","Present",64398,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"MPP6","Absent",51678,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MPPE1","Absent",65258,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MPPED1","Absent",758,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MPRIP","Absent",23164,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MPST","Present",4357,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"MPV17","Present",4358,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"MPV17L","Present",255027,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"MPV17L2","Absent",84769,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"MPZ","Present",4359,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"MPZL1","Present",9019,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"MPZL2","Absent",10205,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MPZL3","Absent",196264,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MR1","Absent",3140,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MRAP","Absent",56246,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MRAS","Present",22808,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"MRC1","Present",4360,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"MRC2","Present",9902,0.5,0.5,"MedConf","No","MedConf","No","MedConf","No","MedConf","No","MedConf","No","MedConf","No","MedConf",NA
"MRE11A","Present",4361,0.5,0.5,"MedConf","No","MedConf","No","MedConf","No","MedConf","No","MedConf","No","MedConf","No","MedConf",NA
"MRFAP1","Absent",93621,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MRGPRD","Absent",116512,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"MRGPRE","Absent",116534,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MRGPRF","Absent",116535,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MRGPRG","Absent",386746,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MRGPRX1","Absent",259249,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MRGPRX2","Absent",117194,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MRGPRX3","Absent",117195,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MRGPRX4","Absent",117196,0.5,0.5,"MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf",NA
"MRI1","Present",84245,0.5,0.5,"MedConf","No","MedConf","No","MedConf","No","MedConf","No","MedConf","No","MedConf","No","MedConf",NA
"MRM1","Absent",79922,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MRO","Absent",83876,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MRPL1","Absent",65008,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"MRPL10","Absent",124995,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"MRPL11","Absent",65003,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"MRPL12","Absent",6182,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"MRPL13","Present",28998,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"MRPL14","Absent",64928,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"MRPL15","Absent",29088,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"MRPL16","Absent",54948,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"MRPL17","Absent",63875,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"MRPL18","Absent",29074,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"MRPL19","Absent",9801,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"MRPL2","Absent",51069,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"MRPL20","Absent",55052,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"MRPL21","Absent",219927,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"MRPL22","Absent",29093,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"MRPL23","Absent",6150,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"MRPL24","Absent",79590,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"MRPL27","Absent",51264,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"MRPL28","Absent",10573,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"MRPL3","Absent",11222,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"MRPL30","Absent",51263,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"MRPL32","Absent",64983,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"MRPL33","Absent",9553,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"MRPL34","Absent",64981,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"MRPL35","Absent",51318,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"MRPL36","Absent",64979,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"MRPL37","Absent",51253,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MRPL38","Absent",64978,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MRPL39","Absent",54148,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MRPL4","Absent",51073,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"MRPL40","Absent",64976,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MRPL42","Absent",28977,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MRPL43","Absent",84545,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MRPL45","Absent",84311,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MRPL46","Absent",26589,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MRPL47","Absent",57129,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MRPL48","Absent",51642,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MRPL49","Absent",740,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MRPL50","Absent",54534,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MRPL51","Absent",51258,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MRPL52","Absent",122704,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MRPL53","Absent",116540,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MRPL54","Absent",116541,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MRPL55","Absent",128308,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MRPL57","Absent",78988,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MRPL9","Absent",65005,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"MRPS10","Absent",55173,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"MRPS11","Absent",64963,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"MRPS12","Absent",6183,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"MRPS14","Absent",63931,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"MRPS15","Absent",64960,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"MRPS16","Absent",51021,0.5,0.5,"MedConf","No","MedConf","No","MedConf","No","MedConf","No","MedConf","No","MedConf","No","MedConf",NA
"MRPS17","Absent",51373,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"MRPS18A","Absent",55168,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"MRPS18B","Absent",28973,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MRPS2","Absent",51116,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"MRPS21","Absent",54460,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"MRPS22","Absent",56945,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MRPS23","Absent",51649,0.5,0.5,"MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf",NA
"MRPS24","Absent",64951,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MRPS25","Absent",64432,1,1,"HighConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf",NA
"MRPS26","Absent",64949,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MRPS27","Absent",23107,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MRPS28","Absent",28957,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MRPS30","Absent",10884,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MRPS31","Absent",10240,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MRPS33","Absent",51650,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MRPS34","Absent",65993,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MRPS35","Absent",60488,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MRPS36","Absent",92259,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MRPS5","Absent",64969,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"MRPS6","Absent",64968,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"MRPS7","Absent",51081,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"MRPS9","Absent",64965,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"MRTO4","Absent",51154,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MRVI1","Present",10335,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"MS4A1","Present",931,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"MS4A10","Absent",341116,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MS4A13","Absent",503497,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MS4A2","Present",2206,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"MS4A3","Absent",932,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MS4A5","Absent",64232,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MS4A6A","Absent",64231,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MS4A6E","Absent",245802,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MS4A7","Absent",58475,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MS4A8","Absent",83661,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MSANTD1","Absent",345222,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MSANTD3","Absent",91283,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MSANTD4","Absent",84437,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MSC","Absent",9242,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MSGN1","Absent",343930,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MSH2","Present",4436,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"MSH3","Present",4437,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"MSH4","Absent",4438,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"MSH5","Absent",4439,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
